text,leto,mesec,rojstvo,stranka,spol,sent
"hvala lepa. gospod minister, imate besedo za odgovor. izvolite.",2020,01,1953,DeSUS,M,neutral
"hvala lepa. hvala tudi za to vprašanje. prav imate, ja. seveda niso samo športni uspehi, ampak je tudi infrastruktura, ki privede k temu, da do teh športnih uspehov sploh lahko pride. kar se tiče širjenja namembnosti, je tako, da je odvisno tudi od arhitekture, pa še od česa drugega, kako take stvari gredo glede športnih objektov. smo pa, jaz mislim da, zelo dobro zastavili, ko smo v . zastavili s športnimi telovadnicami, torej s pokritimi površinami, ki služijo tej večnamenskosti športnih dvoran. kar se tiče denarja, je pravzaprav tako kot drugod pri nas na ministrstvu za izobraževanje, znanost in šport, kar se tiče investicij. do leta je bilo približno milijone evrov na leto za vzdrževanje ali pa nadgradnjo športnih objektov. športni objekti so bili v letih med in približno v višini malo manj kot milijonov, tudi vključeni v evropski sklad za regionalni razvoj. v obdobju je bilo pa tega, mislim da, okrog milijonov. med letoma in država zaradi pomanjkanja sredstev ni sofinancirala športnih objektov. ko govorim o sofinanciranju, govorim zaradi tega, ker so športni objekti v veliki veliki večini, razen nordijskega centra planica, v lasti občin, torej lokalnih skupnosti, in država jih samo sofinancira. po letu se je ta zadeva spremenila in se je pripravil javni razpis, tako da smo že v letu imeli javni razpis za sofinanciranje investicij v posodabljanje športnih objektov in v gradnjo športne opreme. podobno, z nekoliko spremenjenimi propozicijami, se je zgodilo v letu ter v letu . pri letu je ena pomembnost, ki ste jo mogoče tudi vi izpostavili. takrat so bile v razpisu posebej izpostavljene atletske steze s tartanom. torej kot čisto poseben del, in je bil tudi poseben del temu namenjen. v letu smo dali poudarek na osvetlitev površin nepokritih športnih objektov, in to je bilo narejeno v skladu s kategorizacijo oks, in vse tisto, kar je s tem povezano. na te naše javne razpise se po navadi prijavijo občine, ki imajo v lasti ali zemljišče ali že obstoječo športno infrastrukturo, namen teh razpisov pa je, da pridemo točno to, kar ste vi rekli do boljše, bolj funkcionalne, če hočete nadgrajene, tehnološko posodobljene športne infrastrukture. pri tem je pomembno, da sledimo logiki. pa ne samo logiki, tudi prioritetam, ki so zapisane v nacionalnem programu športa v republiki sloveniji . mogoče je tule še ena pomembna stvar, in sicer vsi taki športni objekti so na eni strani seveda namenjeni vrhunskemu športu, ampak na drugi strani tudi, kot temu po domače rečemo, rekreaciji, ali če želite, športu za vse. in tako mora biti. biti morajo široko dostopni, zato da take objekte lahko uporabljajo vsi drugi izven časa, ki je namenjen vrhunskim športnikom če so sicer varni za njihovo uporabo. ker pač, težko si je predstavljati za letalnico v planici, da bi bila varna za netekmovalce in seveda morajo biti dostopni vsem, ker to je ideja tega množičnega športa. mi tudi spodbujamo, to moram reči, investitorje, zato da bi pristopili h gradnji športne infrastrukture, ki je namenjena več panogam. torej ne enopanožnim, ampak več panogam. hvala.",2020,01,"-
",,M,neutral
"hvala lepa. gospod poslanec, imate besedo za obrazložitev zahteve za dopolnitev odgovora. izvolite.",2020,01,1953,DeSUS,M,neutral
"mislim, da je danes tudi priložnost, da naši rokometni reprezentanci čestitamo za osvojeno četrto mesto na evropskem prvenstvu. škoda, ker nismo bili tretji. mislim, da bi se potem vsi majčkeno nižje doli pokazali, ampak vsa čast jim. strinjava se, da je tisti projekt za izgradnjo šolskih telovadnic za zunanjo uporabo zelo dobra stvar. s tem smo dobili neke sodobne objekte, kjer so lahko trenirali in otroci v šoli, oziroma se je izvajal pouk, in klubi. za kakšne velike dogodke pa to ni. jaz upam, da smo toliko ambiciozni, da si bomo privoščili tudi kakšno veliko tekmovanje. saj pravim, v šolski telovadnici tega ne moremo izvajati, na žalost. jaz sem mogoče malo prehitel stvar pa bom rekel, na začetku, ne vem, če ste opazili, da vas nisem poimenoval tudi za ministra za šport. oproščam se za to zadevo, to je bilo malo provokativno. moj namen je, da bi mogoče enkrat v bližnji prihodnosti, kakor imamo ministrstvo za kulturo, ki si zasluži to, tudi šport imel svoje posebno ministrstvo. saj pravim, ti veliki dogodki so mogoče že v bližnji prihodnosti. vemo, da bo v mariboru kmalu evropsko prvenstvo za mlade nogometaše. mogoče že takrat malo pomagamo, pomagate, ne samo z denarjem, tudi z navijanjem. hvala lepa.",2020,01,1965,SMC,M,positive
"hvala lepa. gospod minister, imate besedo.",2020,01,1953,DeSUS,M,neutral
"hvala lepa. zadnja obnova, midva veva, teh zares velikih dvoran, je bila za evropsko košarkarsko prvenstvo. takrat je bilo obnovljeno, kar je bilo obnovljeno, in mariborska je takrat dejansko izpadla. zavedam se tega problema glede dvorane na taboru, da res ni, in kolikor je meni znano to govorim na pamet menda celo ni dokončana, kot bi morala biti po načrtih. ampak to je ne vem koliko desetletij nazaj. kar se tiče našega sodelovanja pri evropskem mladinskem ali tudi pri olimpijskem festivalu mladih, ki se tudi napoveduje leta v mariboru, smo opravili prve pogovore. sledijo tripartitni pogovori z mestno občino, oks in tako naprej, zato da lahko vidimo, kje z infrastrukturo, ki je na eni strani športna in na drugi strani nastanitvena infrastruktura govorim o dijaških domovih, študentskih domovih in tako naprej pridemo zraven, zato da bi lahko bil tak projekt, ki mislim, da zahteva okrog tisoč nastanitev, uspešno izpeljan. tako da tu moramo sodelovati. kar pa se tiče evropskega prvenstva. v tem trenutku nimam podatkov o tem, kaj vse teče. vemo pa, in tega se zavedamo, da je dvorano na taboru v neki najbližji možni prihodnosti treba obnoviti. ker maribor si zasluži takšno veliko sodobno športno dvorano. hvala.",2020,01,"-
",,M,neutral
hvala lepa. prehajamo na naslednjo. janja sluga bo postavila vprašanje ministru za zdravje alešu šabedru. izvolite.,2020,01,1953,DeSUS,M,neutral
"hvala lepa. vem, minister, da veste, da v celju v splošni bolnišnici celje že poteka gradnja nadomestne novogradnje pri splošni bolnišnici. to je nekaj, za kar smo se v prejšnjem mandatu izrazito trudili, nekaj, kar pacienti in zaposleni v bolnišnici že dolgo vrsto let pričakujejo, ker delajo v nemogočih pogojih. vendarle se je gradbišče v tem mesecu končno vzpostavilo in dela so se začela, pa se je zgodilo nekaj, kar je mene povsem vrglo iz tira. kaj se je zgodilo? ministrstvo je nepričakovano, nenapovedano enostransko odpovedalo pogodbo za sodelovanje nadzornika pri tej novogradnji. in sicer kar z dopisom z dne . januarja, ki ga je poslalo obstoječemu nadzorniku. odstop od pogodbe in odstop velja z dnem vročitve odstopa. nadzornik je ta odstop prejel . januarja in od . januarja večmilijonski projekt bolnišnične novogradnje nima nadzornika. vsi dobro veste, kaj to pomeni. če ni nadzornika, dela ne morejo potekali, gradbišče je treba zapreti. če gradbišče zapremo, dela stojijo, nastaja škoda, nastajajo tudi morebitni stroški za dodatna dela, poslabša se kvaliteta, obstaja tudi možnost, da bo nadzornik zaradi tega protizakonitega enostranskega posega iztožil odškodnino, in to je zelo neodgovorno ravnanje. ker je na tem dopisu podpisan vaš državni sekretar in ne vi, vas najprej sprašujem ali je državni sekretar imel pooblastilo od vas za takšno enostransko dejanje, enostransko odpoved pogodbe za sodelovanje nadzornika pri nadomestni novogradnji pri splošni bolnišnici celje? povedati je treba nekaj to je nadzornik, ki je edina oseba pri tem projektu, ki je ves čas od leta sodelovala pri pripravljalnih delih, pri nulti fazi, tudi pri izgradnji urgentnega centra, in je edina oseba, ki do obisti, do vsake male podrobnosti pozna projekt. nihče drug pri tem projektu ni zraven že od vsega začetka. zanima me tudi zakaj ste enostransko odpovedali pogodbo za sodelovanje nadzornika pri novogradnji pri splošni bolnišnici celje, ker ni nobene argumentacije zraven? zakaj niste obveščali vodstva bolnišnice? kako mislite zdaj s projektom nadaljevati?",2020,01,1974,SMC,F,neutral
"hvala lepa. gospod minister, imate besedo za odgovor. izvolite.",2020,01,1953,DeSUS,M,neutral
"hvala za besedo, predsedujoči. hvala za vprašanje, spoštovana gospa poslanka. res je, investicija v bolnišnico celje je zelo pomembna investicija, saj vemo, da imamo v bolnišnici celje tako prostorsko stisko kot tudi stisko v samih objektih in je dejansko bila investicija nujno potrebna. pa da ne bova toliko o investiciji, vam bom poskušal zelo konkretno odgovoriti na zadeve, o katerih govorite. najprej bi vas samo popravil, da po mojih informacijah nobeno gradbišče ne stoji in tudi ne bo stalo. ministrstvo za zdravje ima že od leta z družbo dri upravljanje investicij, družba za razvoj infrastrukture, d. o. o., ki je v izključni lasti republike slovenije, sklenjeno pogodbo za izvajanje svetovalnih in inženirskih storitev pri investicijah v zdravstveno infrastrukturo v republiki sloveniji. gre za tako imenovano horizontalno in house sodelovanje, javno javno sodelovanje, ko se javni organi lahko združijo z namenom zagotavljanja izvajanja javnih storitev, ne da bi bili v zvezi s tem zavezani k vzpostavitvi posebne pravne oblike za skupno izvajanje nalog javnih storitev. pomembno pri tovrstnem sodelovanju je dejstvo, da v sodelujočih subjektih ne obstajajo kakršnikoli zasebni lastniški interesi. takšno sodelovanje je eksplicitno predvideno v direktivi eu ter v aktualnem zakonu o javnem naročanju, zjn . šesti odstavek . člena zjn opredeljuje pogoje, ki morajo biti kumulativno izpolnjeni, da se lahko uporabi izjema za tako imenovani horizontalni in house. in sicer pogodba o izvedbi javnega naročila določa ali vzpostavlja sodelovanje med sodelujočimi naročniki z namenom zagotoviti, da se javne storitve, ki jih morajo opraviti, izvajajo ob uresničevanju ciljev, ki so jim skupni. pri tem sodelovanju se upoštevajo le vidiki javnega interesa, sodelujoči naročniki na trgu izvajajo manj kot dejavnosti, ki jih zajema sodelovanje. vrednost predmeta naročanja je enaka ali nižja od cene za ta predmet na trgu. vsi zgoraj navedeni pogoji so v konkretnem primeru izpolnjeni. v zvezi s tem je ministrstvo za zdravje že novembra pridobilo ponudbo dri za izvajanje storitve inženirskega nadzora v okviru projekta izvedbe prve etape nadomestne novogradnje v splošni bolnišnici celje. iz navedene ponudbe izhaja, da je strošek izvajanja bistveno manjši kot strošek izvajalca, ki je v preteklih fazah že izvajal projektantski nadzor. ministrstvo za zdravje zato za izvajanje inženirskega nadzora ni pristopilo k podpisu aneksa številka k projektantskemu nadzoru, temveč je za inženirski nadzor angažiralo državno družbo dri za bistveno nižjo ceno. podpis pogodbe z dri tudi sledi strategiji ministrstva za zdravje po konsolidaciji investicij in njihovem nadzoru na enem mestu. kot se zavedate in je bilo tudi s strani ministrstva za zdravje že ničkolikokrat navedeno, je v proračunu republike slovenije za investicije v zdravstvo, torej v opremo in gradnje, namenjeno odločno premalo sredstev. zavedajoč se tega, moramo posebno pozornost nameniti racionalizaciji in ustreznemu nadzoru nad porabo tistih sredstev, ki so na razpolago. tudi angažiranje državne družbe dri sledi temu cilju. ministrstvo za zdravje bo na ta način in z angažmajem družbe v državni lasti, ki kot ministrstvo za zdravje skrbi za javni interes, lažje in bolj učinkovito nadziralo porabo sredstev za investicije v zdravstvo oziroma z omenjenimi sredstvi doseglo največji možni učinek. hvala.",2020,01,"-
",,M,neutral
"hvala lepa. gospa poslanka, imate besedo za obrazložitev zahteve za dopolnitev odgovora. izvolite.",2020,01,1953,DeSUS,M,neutral
"spoštovani minister, niste mi odgovorili na vprašanje. niste mi odgovorili na vprašanje, ali je bil državni sekretar pooblaščen za ta korak, niste mi odgovorili na vprašanje, ali imate novega nadzornika, kdo v tem trenutku nadzoruje. jaz imam tule v rokah pravno mnenje, v katerem piše, odvetniška pisarna turk ga je izdala, da mora investitor nemudoma poskrbeti za imenovanje novega nadzornika ali pa gradnjo ustaviti. o novem nadzorniku ni obveščen nihče. po pogodbi bi moralo ministrstvo v dneh imenovati novega nadzornika, ne pa z danes na jutri razrešiti starega. možno, ja, da gradbišče še vedno obratuje, ampak obratuje, pa ne bi smelo. . januarja je bil nadzornik razrešen in stari nadzornik ne more priti zapret gradbišča, če ni novega nadzornika. nikogar niste obvestili o tem, da ste imenovali novega nadzornika. nikogar, ne predhodno pa ne zdaj. nobenih informacij nima vodstvo bolnišnice o tem, da ste novega nadzornika imenovali, torej velja, da nadzornika ni. če pride inšpekcija, bo gradbišče zaprla. pravno mnenje sem vam zdaj prebrala. to je v nasprotju s tem, kar piše v pogodbi, kjer piše dni je časa za zamenjavo. vi ste pa poslali dopis odstop velja z dnem vročitve odstopa. zanima me kdo bo nosil stroške za to, kar se je zgodilo in kar se bo še dogajalo na tem gradbišču, če ne boste nemudoma imenovali novega nadzornika?",2020,01,1974,SMC,F,neutral
"hvala lepa. gospod minister, imate besedo.",2020,01,1953,DeSUS,M,neutral
"hvala lepa za besedo. državni sekretar podpisuje dokumente skladno s svojimi pooblastili. tudi pri tem dokumentu je bilo tako. kar se tiče pravnega mnenja, o katerem ste govorili oziroma ste ga ravnokar delno prebrali, bi vas prosil, da ga tudi dobimo. sam ne razpolagam s tem pravnim mnenjem odvetniške pisarne, ki ste jo omenili, nisem si zapomnil imena, se opravičujem. tako da vas prosim, če nam lahko posredujete tudi to pravno mnenje. po mojem vedenju pa je bilo vodstvo bolnišnice o tem obveščeno. tudi to vam lahko pisno podam, če to ni tako. hvala.",2020,01,"-
",,M,neutral
"hvala lepa. imate besedo za postopkovni predlog, izvolite.",2020,01,1953,DeSUS,M,neutral
"ne bom sicer predlagala postopkovnega predloga, bom pa ministru povedala, da ne drži, vodstvo ni bilo obveščeno. ni bilo. in če bi vi z vodstvom komunicirali, bi tudi to pravno mnenje imeli.",2020,01,1974,SMC,F,neutral
"potem pa ne morete razpravljati. meni je žal, gospa poslanka, ne morete razpravljati. prehajamo v drugi krog vprašanj poslank in poslancev. žan mahnič bo postavil vprašanje ministru za notranje zadeve boštjanu poklukarju. poslanca ni v dvorani, tako da gremo naprej. boštjan koražija bo postavil vprašanje ministru za okolje in prostor simonu zajcu. izvolite.",2020,01,1953,DeSUS,M,neutral
"spoštovane kolegice poslanke, spoštovani kolegi poslanci, gospe in gospodje! začenjam . sejo državnega zbora, ki je bila sklicana na podlagi prvega odstavka . člena poslovnika državnega zbora. obveščen sem, da se današnje seje ne morejo udeležiti naslednje poslanke in poslanci jurij lep, gregor perič do . ure, predrag baković do . ure, mag. andrej šircelj, suzana lep šimenko, tadeja šuštar in tudi sam bom odsoten med . in . . na sejo sem vabil predsednika vlade, ministrice in ministre ter generalnega sekretarja vlade k . točki dnevnega reda, gospo majdo marolt in gospoda sebastjana zupanca, predstavnika tisoč volivk in volivcev k . točki dnevnega reda, predstavnika državnega sveta k . točki dnevnega reda, predstavnika sodnega sveta k . točki dnevnega reda ter predstavnike vlade k vsem točkam dnevnega reda. vse prisotne še enkrat lepo pozdravljam! spoštovane in spoštovani! dovolite mi, da ob mednarodnem dnevu spomina na žrtve holokavsta pred nadaljevanjem seje spregovorim nekaj besed. spoštovane državljanke, spoštovani državljani, drage poslanke, dragi poslanci, predstavniki vlade, gospe in gospodje! na današnji dan, . januarja, je svet združen v obeleževanju spomina na žrtve holokavsta. ta dan nosi letos posebno težo, saj obeležujemo . obletnico osvoboditve koncentracijskega taborišča auschwitz birkenau. malo je krajev na svetu, ki tako globoko pretresajo posameznikovo vest in te prisilijo razumeti, kakšnih nesmiselnih grozot je zmožno človeštvo. več kot milijon ljudi je tam umrlo, preden je v taborišče vkorakala sovjetska zavezniška vojska. skupaj je v holokavstu izginilo kar nepojmljivih milijonov življenjskih usod. sin ali hči nekomu, sestra, žena, drugemu oče ali mož, pravzaprav ne bomo nikoli niti vedeli, na koga vse je padla temna senca grozot holokavsta. koliko ljudi je bilo prizadetih zaradi smrti svojih staršev, starih staršev, celotne družine ali skupnosti. temni madeži so razprostranjeni po celotnem zemljevidu evrope. ne smemo jih brisati stran zaradi lastnega sramu ali, še huje, zaradi rehabilitacije, spreminjanja preteklosti ali pisanja alternativne zgodovine. ostati morajo vidni, kakor so vidne temne številke na koži preživelih, ki so se vrnili iz koncentracijskih taborišč, vtisnjeni v našo identiteto in kolektivni spomin, da opominjajo, da učijo o krhkosti in spremenljivosti miru. besedi nikoli več izrekamo vsako leto na današnji dan. izrečemo ju z upanjem, da se dogodki najbolj temačnega obdobja evropske zgodovine ne ponovijo. a z zaskrbljenostjo opažam, kako ponovno narašča surovost tega sveta. kot mednarodna skupnost, žal, še vedno nismo zmožni preprečiti številnih grozot in množičnih zločinov, ki se prav danes dogajajo po vsem svetu. v našem vsakdanu se ponovno krepijo ideje, srhljivo podobne tistim, ki so se nekoč že razpasle po evropi in prežijo na nove žrtve. netenje strahu pred drugačnostjo, spodkopavanje človekovih pravic in temeljnih svoboščin, sovražni govor, netoleranca, rasizem in največji porast antisemitizma po drugi svetovni vojni. zgodilo se je, torej se lahko zgodi spet, so bile besede enega od preživelih taboriščnikov. minevanje časa ima svoj davek in kmalu med nami ne bo več teh živih pričevalcev spomina na skoraj let oddaljeni čas. zato moramo mi, katerih besede sežejo v javni prostor, stopiti iz svoje prepogoste ravnodušnosti in nemega opazovanja ter spomine preteklosti povezati z dogodki današnjih dni. spoštovane in spoštovani, prosim vas, da izrazimo naše spoštovanje in hvaležnost ter se spominu žrtvam holokavsta ter posameznicam in posameznikom, ki so prispevali k osvoboditvi, poklonimo z minuto molka. molk hvala. spoštovane poslanke, spoštovani poslanci, prehajamo na določitev dnevnega reda . redne seje državnega zbora. predlog dnevnega reda ste prejeli v petek, . januarja , s sklicem seje. o predlogu dnevnega reda bomo odločali v skladu s prvim odstavkom . člena poslovnika državnega zbora. predlogov za umik posamezne točke z dnevnega reda oziroma predlogov za širitev dnevnega reda seje nisem prejel. zboru predlagam, da za današnjo sejo določi dnevni red, kot ste ga prejeli s sklicem. ker prehajamo na odločanje, vas prosim, da preverite delovanje glasovalnih naprav. hvala. glasujemo. navzočih je poslank in poslancev, za je glasovalo , proti nihče. za je glasovalo . proti nihče. ugotavljam, da je dnevni red . redne seje določen. s tem prehajamo na . točko dnevnega reda vprašanja poslank in poslancev. v zvezi s to točko dnevnega reda, sem v poslovniškem roku prejel pisne prijave poslanskih vprašanj. vrstni red postavljanja poslanskih vprašanj je določen v skladu z . členom, drugim odstavkom . člena in . členom poslovnika državnega zbora. na prva tri vprašanja poslanke in poslancev opozicije ter na vprašanja poslancev vladajoče koalicije bo odgovoril predsednik vlade. vsak poslanec oziroma poslanka ima za postavitev vprašanja na voljo minute. predsednik vlade, ministrice in ministri odgovorijo na vprašanje v največ minutah. če je vprašanje postavljeno več ministrom, imajo vsi skupaj na voljo minut za odgovor. poslanec, ki ne bo zadovoljen z odgovorom, lahko zahteva dopolnitev odgovora, ne more pa postaviti dodatnega vprašanja. poslanke in poslance prosim, da ste na to pozorni. obrazložitev zahteve za dopolnitev odgovora poslanec predstavi v dveh minutah, dopolnitev odgovora pa sme trajati največ minute. poslanec, ki je postavil vprašanje, lahko zahteva, da se na naslednji seji opravi razprava o odgovoru predsednika vlade, ministrice ali ministra. o tem odloči državni zbor brez razprave in obrazložitve glasu. ob tem vas še posebej poudarjam, da je treba takšen predlog izrecno podati in se pri tem osredotočiti le na njegovo obrazložitev, ne pa postopkovnega predloga uporabiti za vsebinsko razpravo v zvezi s postavljenim vprašanjem. v primeru, da poslanec na postavljeno vprašanje danes ne bo dobil odgovora, mu morajo predsednik vlade, ministrica ali minister v dneh predložiti pisni odgovor. poslanec, ki je postavil vprašanje, na katerega ni bilo odgovorjeno, lahko izjavi, da vztraja pri ustnem odgovoru. v tem primeru bom vprašanje uvrstil na naslednjo redno sejo državnega zbora. v zvezi s to točko sta se za danes opravičila minister za obrambo karl erjavec in od . ure dalje ministrica za delo, družino, socialne zadeve in enake možnosti ter minister za finance dr. andrej bertoncelj. na e klopi je objavljen pregled poslanskih vprašanj, na katera v poslovniškem roku ni bilo odgovorjeno. prehajamo na predstavitev poslanskih vprašanj. na prva štiri vprašanja bo odgovarjal predsednik vlade gospod marjan šarec. poslansko vprašanje mu bo prvi postavil gospod luka mesec. izvolite, gospod poslanec.",2020,01,1967,SD,M,neutral
"hvala za besedo in lep pozdrav. gospod premier, v demokracijah naj bi vlade bile izvoljene od ljudi, delovale v imenu ljudi in za ljudi. prebivalke in prebivalci slovenije upravičeno pričakujejo, da bo vsakokratna vlada razreševala ključne probleme, s katerimi se ta država sooča, od poprave pokojnin, ureditve dolgotrajne oskrbe, izgradnje deset tisoč javnih najemnih stanovanj, modernizacije železnic, priprave na razvojni in zeleni preboj. vse te politike je ta vlada obljubila v svoji koalicijski pogodbi. kot se je že pokazalo pri izvajanju sporazuma z levico lani, se je zataknilo že pri najbolj enostavnih. zato, gospod premier, dovolite mi, da najprej izrazim razumevanje za vaš današnji odstop, razumemo, da ste spoznali, da z obstoječo konstelacijo teh politik ne morete izvesti, in ocenjujemo, da je prav, da ste dali možnost, da se na predčasnih oblikuje vlada, ki bo te stvari sposobna izpeljati. stvar, o kateri sem vas hotel danes vprašati, je nepremičninski davek, ki bi ga prav tako uvrstil v enega od ključnih razvojnih izzivov slovenije. vlade ga obljubljajo že več kot desetletje, tudi ta ga je, a vi ste sami v jeseni dejali že v naprej, da ga ta vlada ni sposobna izpeljati. zato sem vas danes želel vprašati, zakaj ne, če imamo pred seboj še več kot dve leti mandata, a glede na vaš odstop, je to vprašanje brezpredmetno. bi vas pa vprašal nekaj drugega ali ste pripravljeni tak davek izpeljati v naslednjem mandatu po volitvah? v levici smo namreč prepričani, da ga potrebujemo, in to iz dveh razlogov. prvi razlog je koncentracija premoženja. v slovenji je nepremičnega premoženja za milijard evrov, obdavčeno je praktično nično, dve desetinki odstotka se vsako leto zbere od tega v proračun, premoženje pa se koncentrira. najbogatejših si lasti skoraj polovico tega premoženja, zgornja desetinka najbogatejšega odstotka pa si lasti milijard evrov, v povprečju ima vsak od njih skoraj stanovanj v skupni vrednosti dveh milijonov in pol in so obdavčeni praktično po ničelni stopnji. drugi razlog, zakaj ta davek potrebujemo, pa je, da so vse zadeve, ki sem jih prej našteval, od pokojnin, zdravstva, železnic, razvoja povezane s tem, da ni denarja. če bi zbrali samo eno odstotek davka od davkov na premoženje, bi v proračun vsako leto dobili , milijarde evrov oziroma vsako leto za en drugi tir. zato me zanima, gospod premier, kako gledate na to vprašanje.",2020,01,1987,Levica,M,neutral
"hvala, gospod poslanec. gospod predsednik vlade, izvolite.",2020,01,1967,SD,M,neutral
"hvala za vprašanje. strinjam se z vami, da je govora o tem davku že precej dolgo, tako kot še o kakšni drugi stvari. davek na nepremičnine je zagotovo pereča točka. ko se bo pripravljal ta zakon, bomo zagotovo deležni, katera koli vlada že bo, pritiskov lobistov takšnih in drugačnih. tak davek lahko izpelje samo močna vlada, to je res, ob predpostavki, da so evidence takšne, kot morajo biti, da so vsi predpogoji izpolnjeni. je pa še nekaj v sloveniji značilno, da so ljudje v času socializma veliko sami gradili, zato v časih težko razumejo, da bodo zdaj morali plačati. ampak se strinjam z vami, da ta davek na nepremičnine v prihodnosti, če se bomo želeli posloviti od sedanjega nadomestila za uporabo stavbnih zemljišč, bo treba izvesti. ampak, kot se rekel, to lahko naredi samo močna večinska vlada. hvala.",2020,01,1977,,M,neutral
"hvala, gospod predsednik. gospod poslanec, izvolite.",2020,01,1967,SD,M,neutral
"hvala. eno stvar bi želel razglasiti. se strijam z vami, ljudje so sami gradili v sloveniji in še vedno sami gradijo in mi smo absolutno proti, da se obdavči te ljudi. zavzemamo se za tak davek, kot smo ga konec koncev zapisali pred dobrim letom in pol v koalicijsko pogodbo, torej pravičen davek na nepremičnine, po katerem bi bili bolj obremenjeni tisti z več in večjimi nepremičninami. poudarek je na tistih z več, ker tisti, ki imajo več nepremičnin, jih po navadi tudi oddajo, se pravi, jih ne uporabljajo kot stanovanje, ampak jih uporabljajo za plemenitenje svojega premoženja. v tem smislu bi bil davek uperjen predvsem proti koncentraciji bogastva. ni pravično, da nekdo, ki si lasti majhno stanovanje ali pa hišo na podeželju, je obdavčen po enaki stopnji kot nekdo v tisti zgornji desetinski odstotka najbogatejših, ki ima, kot sem prej povedal, v povprečju dva milijona in pol kar šest stanovanj, od katerih jih verjetno večino oddaja in od tega dodatno služi. ni pravično, da so obdavčeni po enakih gabaritih. davek mora biti takšen, da bodo prispevali tisti, ki imajo več, bistveno več, da bo premoženje pravičnejše razdeljeno. po drugi strani bi s takim davkom, če samo na leto zberemo, pa poudarjam, tukaj se uvrščamo na rep evrope, bi dobili milijardo milijonov evrov vsako leto, s čimer bi lahko financirali vse te dejavnosti, ki zdaj vsako leto izpadejo iz proračuna, od pokojnin, železnic stanovanj, dolgotrajne oskrbe in tako naprej. hvala.",2020,01,1987,Levica,M,neutral
"hvala. želite, predsednik vlade, odgovoriti? izvolite.",2020,01,1967,SD,M,neutral
"ja, ko se bo to pripravljalo, bo treba razmisliti o pravičnosti. to ste prav ugotovili. zato pa pravim, da je to vprašanje, ki bo terjalo usmerjenost v eno smer in enotnost, da se bo to lahko izvedlo. ker potem se bo pojavilo vprašanje izjem in drugih stvari, tako da bo to kar velik zalogaj.",2020,01,1977,,M,neutral
"hvala. gospod poslanec, imate možnost za postopkovni predlog. izvolite.",2020,01,1967,SD,M,neutral
"hvala. ne glede na to, da sem premierju postavljal vprašanje, ki je na nek način že uperjeno v prihodnji mandat, mislim, da je dobro, da se še znotraj tega mandata o vprašanju davka na nepremičnine in na sploh davkov na premoženje pogovorimo. kot sem rekel, vlade že več kot deset let te davke pripravljajo, podlage zanje so urejene, od zakona o množičnem vrednotenju nepremičnin, opravljeni so bili strokovni posveti, stroka se načeloma z njimi strinja. k njemu nas pozivajo tudi mednarodne inštitucije, kot sta amf in oecd. po vseh mednarodnih kazalcih se po davkih na premoženje uvrščamo na rep evrope, kar ima dve posledici. prvo je, da se premoženje v sloveniji koncentrira, kljub temu da je neenakost, če jo merimo po neenakosti po dohodkih, majhna, je neenakost po premoženju velika. kot sem prej povedal, zgornjih si lasti skoraj premoženja, zgornja desetinka najbogatejšega odstotka kar milijard evrov premoženja. ker so ti ljudje nezadostno obdavčeni, nam zmanjkuje denarja za ključne razvojne projekte, od poprave pokojnin, modernizacije železnic, dolgotrajne oskrbe, priprave na razvojni in zeleni preboj. da bi lahko vse te projekte uresničili, se moramo pogovoriti o uvedbi pravičnih davkov na nepremičnine, pravičnih davkov na premoženje, ki bodo bolj obremenili tiste, ki imajo več, tako kot je bilo to zapisano tudi v obstoječi koalicijski pogodbi in lahko bi državni zbor postavil jasne smernice naslednji vladi, da to razvojno prioriteto tudi izvede. zato vas prosim, da uvrstite to vprašanje na dnevni red državnega zbora.",2020,01,1987,Levica,M,neutral
"hvala, gospod poslanec. o vašem predlogu bomo glasovali v sredo v okviru glasovanju. sedaj prehajamo na drugo poslansko vprašanje. gospa iva dimic, beseda je vaša. izvolite.",2020,01,1967,SD,M,neutral
