text,leto,mesec,rojstvo,stranka,spol,sent
"hvala lepa. replika, tina heferle. izvoli.",2020,03,1956,SDS,M,neutral
"spoštovana gospa ministrica, ne gre za moje nerazumevanje, gre pa za vaše nerazumevanje moje razprave. verjetno, morda malce namerno niste želela razumeti. jaz sem govorila o prekinitvi prestajanja kazni zapora in ne o predčasnem odpustu, o katerem ste vi govorili večino časa. in nisem rekla, da bi se moral pri . členu, ki govori o prekinitvi kazni zapora, sklicevati interventni zakon na ta . člen zakona o izvrševanju kazenskih sankcij, ampak sem lepo navedla, da bi se lahko skliceval na . člen zakona o izvrševanju kazenskih sankcij, ki taksativno našteva sedem razlogov, zaradi katerih lahko direktor zavoda že sedaj prekine prestajanje zaporne kazni. nekaj razlogov, ki jih zakon navaja, so hude bolezni, poškodbe, če zapornik ni sposoben opravljati vsaj ene od osnovnih življenjskih potreb, če mu umre njegov ožji družinski član ali če je kdo huje bolan, če je prekinitev potrebna, da obsojenec poskrbi za varstvo in vzgojo otrok in tako naprej. torej, vi ste me narobe razumeli. nisem govorila, da bi se moral . člen navezovati na , tu ste, verjamem, da namenoma naredili neko tako povezavo, da ste lahko potem svojo razpravo osredotočili predvsem na ta predčasni odpust, za katerega sem povedala, da za nas ni sporen. sporna je prekinitev prestajanja zaporne kazni. ker tudi ti varnostni razlogi, ki ste jih navedli, da priporniki še ne izvajajo zaporne kazni in da so v priporu, meni je to jasno, ampak priporni razlogi so trije begosumnost, ponovitvena nevarnost in kolizijska nevarnost. a ne? ni rečeno, da so vsi obsojenci, ki izpolnjujejo katerega izmed teh treh pripornih razlogov, nenevarni. in ni rečeno, da so vsi nevarni obsojenci v priporu. to ne drži in tukaj zavajate, ko razlagate, da je za varnostno oceno poskrbljeno. ni. in prej sem pozabila omeniti, pa ste zdaj vi v svoji razpravi. v obrazložitvi tega spornega . člena, ki govori o prekinitvi prestajanja zaporne kazni, govorite samo o tem, da so zapori prenatrpani. to ni v povezavi z nevarnostjo virusa, s katerim se zdaj soočamo. in niste mi odgovorili ne na vprašanje, kam bodo ti zaporniki poslani, ko se jim bo prekinilo izvajanje zaporne kazni. ali bodo doma? tukaj sem uporabila izraz hišni pripor zato, ker je smiselno, da bi morali ostati doma, ne pa da se bodo kar prosto sprehajali naokrog. zato ne gre za moje nerazumevanje institutov, ampak",2020,03,1986,LMŠ,F,neutral
"kolegica, čas.",2020,03,1956,SDS,M,neutral
"imam še pol minute, kolega tanko.",2020,03,1986,LMŠ,F,neutral
"repliko imate, zato je samo tri minute.",2020,03,1956,SDS,M,neutral
tri minute? okej. hvala.,2020,03,1986,LMŠ,F,neutral
hvala. želite odgovoriti? besedo ima mag. liljana kozlovič. izvolite.,2020,03,1956,SDS,M,neutral
"hvala. še enkrat bom poudarila, kar sem poudarila. pripor se nanaša na institut pozivanje obsojencev na prestajanje zaporne kazni. v nobeni povezavi ga ne moremo obravnavati z institutom prekinitve. glede prekinitve, če pogledamo . člen, se na njega ne moremo sklicevati, ker so to razlogi, ki so že v zakonu in so lahko samo, kadar obsojenec za njih zaprosi. tu je še en dodaten razlog, zaradi katerega je tu v interventnem zakonu, in to je preprečevanje širitve koronavirusa, varovanje zdravja in življenja ljudi, torej obsojencev. kje bodo te osebe? v primeru prekinitve je treba preveriti, ali te osebe imajo vse pogoje, da se jim lahko kazen prekine. te osebe bodo doma in bodo spoštovale vse ostale ukrepe, ki jih vlada in državni zbor sprejemata za to, da preprečita nadaljnje širitve koronavirusa. hvala.",2020,03,1962,,F,neutral
hvala lepa. želi še kdo razpravljati? še vidim interes za razpravo. prosim za prijavo. besedo ima tina heferle. izvolite.,2020,03,1956,SDS,M,neutral
"hvala. saj imam čisto malo časa, ampak, gospa ministrica, vi sami sebi hodite v nasprotje. govorite, da se na razloge za to prekinitev izvajanja kazni zapora ne morete sklicevati, ker jih zakon sicer navaja, ampak ne gre za varstvo pred širjenjem tega virusa, hkrati pa potem govorite, da če pa, ko bo nekomu odrejena prekinitev izvajanje zapora, se bo pa preverilo te razloge. ja, kaj zdaj, so razlogi ali niso razlogi? posamezni direktor bo arbitrarno odločal o tem.",2020,03,1986,LMŠ,F,neutral
"hvala lepa. želite odgovoriti takoj? ministrica, izvolite imate besedo.",2020,03,1956,SDS,M,neutral
"ne moremo se na te razloge sklicevati, na primer, ali se lahko direktor sklicuje na to, da ima nekdo smrt v družini, ali iz tega razloga lahko prekine. to je prošnja posameznika. stvari, ki se bodo preverjale, so tiste, ki sem jih naštela, torej varnostni zadržki, ne pa ti razlogi, ki so v zakonu našteti. razlog je eden preprečitev nadaljnjega širjenja bolezni in seveda varovanje zdravja in življenja ljudi. hvala.",2020,03,1962,,F,neutral
hvala lepa. besedo ima mag. dušan verbič. izvoli.,2020,03,1956,SDS,M,neutral
"hvala lepa še enkrat za besedo. moral sem se oglasiti ravno zato, ker je tovrstna razprava potekala na ta . člen, ki konkretizira prekinitev prestajanja kazni zapora. in ravno zaradi polemične razprave sem dolžan ta prvi stavek tega člena tudi prebrati. direktor zavoda za prestajanje kazni zapora lahko po uradni dolžnosti, če je to potrebno zaradi preprečitve širjenja epidemije virusne okužbe, za čas enega meseca prekine prestajanje kazni zapora obsojencu, kadar ne obstajajo varnostni zadržki. in tukaj je ključno vprašanje sedanje razprave, ali mi zaupamo direktorju zavoda za prestajanje kazni, da bo objektivno, ne subjektivno, ocenil zaradi razloga, in to je epidemija, ali obstajajo varnostni zadržki do neke osebe, ki prestaja kazen zapora. jaz moram priznati, da se tukaj ne strinjam, ker je bilo v razpravi rečeno tako imenovano bianco pooblastilo. to bianco pooblastilo ni samo od sebe, ampak je zgolj vezano za čas te epidemije in možnost, da se ta zadeva ustavi, prepreči ali kakorkoli odreagira, če bi ta okoliščina nastala. moram priznati, da ko je govora o pooblastilu direktorja zavoda za prestajanje kazni, ki ima polno pooblastilo, polnomočenje, da izvaja vse aktivnosti v skladu z zakonskim in podzakonskimi predpisi, se pa tako na matičnem odboru kot tudi danes ni pa nobeden dotaknil, kaj pa je s pooblastili predsednika vrhovnega sodišča, saj tam pa imamo možnost tudi v stečajih, prisilkah in podobno, da bi se morda lahko tudi to pooblastilo tako ali drugače, recimo temu, teoretično izrabilo. jaz sem prepričan, da pri vseh teh nosilcih teh odgovornih pooblastil do tega sploh ne bo prišlo. in tisto, kar me nekoliko preseneča, kar se tiče tega . člena, to je omejeno, omejeno je zelo jasno z določbo dokler traja ta epidemija , in da se jo dobesedno prepreči in še časovno en mesec praktično pri tem. jaz ne vidim tukaj nobene slabosti te določbe. strinjam se tudi s povedanim, da zakonodajno pravna služba ni v nobeni zadevi tovrstne materije kakorkoli podvomila. trdno verjamem, sploh pa s strani direktorjev zavoda za prestajanje kazni, ne enkrat, najverjetneje bo petkrat premislil, preden bo neko tovrstno odločitev sprejel, kajti to ni tako enostavno in je hudo resna zadeva. absolutno se strinjam s tem predlogom zakona in obrazložitvami s strani izvršilne veje oblasti, ki so bile vezane na . oziroma . člen. hvala lepa.",2020,03,1952,SMC,M,neutral
"hvala lepa. želi še kdo razpravljati? vidim, da ne. zato zaključujem razpravo. o amandmaju bomo odločali danes v okviru glasovanj. s tem prekinjam to točko dnevnega reda. prehajamo na .a točko dnevnega reda, to je na drugo obravnavo predlog zakona o interventnih ukrepih na javnofinančnem področju v okviru nujnega postoka. predlog zakona je v obravnavo zboru predložila vlada. za dopolnilno obrazložitev dajem besedo predstavniku vlade mag. andreju širclju, ministru za finance. izvolite.",2020,03,1956,SDS,M,neutral
"hvala lepa, spoštovani predsedujoči. kolegi, kolegice, spoštovani poslanci, spoštovane poslanke! vlada je pripravila interventni zakon, s katerim zaradi posledic epidemije nalezljive bolezni covid predlaga nabor ukrepov na javnofinančnem področju. v tem času je izredno pomembno, da država s pozitivnimi ukrepi prisluhe potrebam podjetnikov in podjetij, ki bodo zaradi posledic epidemije utrpeli škodo na poslovnem področju. vlada predlaga nekatere ukrepe, da se jim poslovanje v oteženih časih olajša. s predlogom zakona pa se ustvarjajo tudi nujne zakonske podlage, da se omogoči zagotavljanje zadostnih sredstev za financiranje vseh ukrepov, ki bodo sprejeti s ciljem zajezitve epidemije in lajšanja posledic le te. zakon predvideva sprejem ukrepov v več sklopih. v prvi vrsti so to ukrepi za administrativno razbremenitev zavezancev za davek ter administrativne razbremenitve poslovnih in javnih subjektov v povezavi s predložitvijo letnih poročil. predvidevajo pa se tudi ukrepi za finančno razbremenitev zavezancev za davek. poseben sklop ukrepov je namenjen tekočemu zagotavljanju finančnih sredstev, ki jih ob pripravi proračuna države ni bilo mogoče načrtovati. dosedanji ukrepi vlade za zajezitev epidemije virusa so bili usmerjeni v omejitev javnega življenja, s čimer se je neposredno posegalo tudi na področje poslovanja poslovnih subjektov in posledično izpolnjevanja davčnih obveznosti. ukrepi po tem zakonu sledijo že sprejetim vladnim odredbam tako, da se zavezancem za davek in poslovnim subjektom omogoči daljši čas za varno pripravo podatkov in oddajo obračunov na način, da lahko zaradi podaljšanja rokov ohranjanja socialno distanco, namenjeno zajezitvi epidemije. posledično se zamikajo tudi skrajni roki za sestavo informativnega izračuna dohodnine za leto s strani finančne uprave republike slovenije in roki za vložitev za napoved za odmero dohodnine, če zavezanec informativnega izračuna ne prejme. ta rok bo potekel konec avgusta . zaradi razglasitve epidemije in sprejeti ukrepov se nastanek negativnih posledic predvideva tudi izvajanju poslovne dejavnosti, zlasti vpliv na obseg doseganja dohodkov poslovnih subjektov v tem času trajanja izjemnih okoliščin. takim subjektom ta zakon omogoča lažje pogoje za spremembo prehodne akontacije in lažje uveljavljanje odloga oziroma obročnega plačevanja davčnih obveznosti. za nemoteno izvajanje ukrepov, vezanih na epidemijo, bo treba v zelo kratkih rokih zagotavljati zadosten obseg sredstev. ker tega ob pripravi proračuna države ni bilo mogoče načrtovati, se vladi za obdobje trajanja epidemije daje večja pooblastila za prerazporejanje pravic porabe v okviru sprejetega proračuna države. s predlaganim zakonom se določa tudi zadrževanje izvrševanja posameznih izdatkov v državnem proračunu za več kot dni oziroma do sprejetja rebalansa proračuna države za leto . na ta način se želi v kar največji meri sredstva za odpravo posledic epidemije zagotoviti v okviru sprejetega proračuna. v izogib težavam s pripravo letnih poročil se podaljšujejo roki za predložitev zaključnih računov in letnih poročil skupaj za meseca, s tem, da je možnost te roke tudi podaljšati. v teh hudih časih je pomembno, da skupaj ažurno spremljamo in izvajamo vse aktivnosti za prilagajanje trajanja ukrepov za zajezitev epidemije, saj s tem pozitivno vplivamo na družbeno klimo v državi. če strnem, podaljšani so roki za oddajo obrazcev za davek od dohodka pravnih oseb. ravno tako je dan odlog za plačilo davkov do mesecev. in dan je tudi odlog za plačilo akontacije. hvala lepa.",2020,03,1959,,M,neutral
hvala lepa. predlog zakona je obravnaval odbor za finance. za predstavitev poročila dajem besedo predsedniku robertu polnarju. izvoli.,2020,03,1956,SDS,M,neutral
"gospod podpredsednik, hvala za besedo. spoštovani gospe in gospodje! odbor za finance je na . nujni seji danes kot matično delovno telo obravnaval predlog zakona o interventnih ukrepih na javnofinančnem področju, ki ga je državnemu zboru v obravnavo predložila vlada. na seji odbora so sodelovali predstavnice in predstavniki ministrstva za finance in zakonodajno pravne službe državnega zbora. v uvodni dopolnilni obrazložitvi je državna sekretarka z ministrstva za finance predstavila cilje in namene predloga zakona. pojasnila je, da s predlaganim zakonom vlada namerava omeniti posledice epidemije virusa za podjetja in podjetnike na področju izpolnjevanja davčnih obveznosti in zagotoviti zakonske podlage, da se v okviru državnega proračuna zagotovijo zadostna sredstva za financiranje ukrepov, ki bodo sprejeti s ciljem zajezitve epidemije in blažitve njenih posledic. predstavnica zakonodajno pravne službe je pojasnila, da je služba v uvodu pisnega mnenja predlagala poenotenje trajanja ukrepov z opredelitvami v drugih zakonih, ki so v zakonodajnih postopkih. služba je v pisnem mnenju podala tudi konkretne pripombe k posameznim členom, zlasti z vidika jasnosti in določnosti. predstavnica službe je pojasnila, da vloženi amandmaji poslanskih skupin koalicije v pretežni meri zasledujejo mnenje službe. v razpravi so poslanke in poslanci predlagane rešitve na splošno podprli ter pri tem izpostavili, da so razmere v sloveniji izredne, zato je potrebno čim hitreje sprejeti nujne in izredne ukrepe za zajezitev epidemije in omilitev njenih posledic tako na gospodarskem kot na širšem družbenem področju. glede narave ukrepov je bilo izpostavljeno, da gre za začasne ukrepe, katerih trajanje bo omejeno. razpravljavci so se na splošno strinjali z rešitvami za podjetja in podjetnike na področju izpolnjevanja davčnih obveznosti in so večinoma podprli tudi rešitev na javnofinančnem področju, da se vladi omogoči samostojno odločanje o prerazporeditvah pravic porabe v proračunu države. izpostavili so, da se v luči izrednih razmer s tem vladi daje velika pooblastila, kot jih do sedaj še ni imela, vendar je za to tudi odgovornost vlade za odločitve in sprejete ukrepe toliko večja. omenjeni podelitvi pooblastila vladi za odločanje o prerazporeditvah pravic porabe v proračunu brez omejitev so nekatere poslanke in poslanci nasprotovali. menili so namreč, da se s predlagano rešitvijo državnemu zboru odvzema del njegovih pristojnosti ter izrazili bojazen glede pomanjkanja transparentnosti in kontrole ter morebitne nenamenske porabe javnofinančnih sredstev. po opravljeni razpravi je odbor v skladu z drugim odstavkom . člena poslovnika državnega zbora obravnaval vložene amandmaje. odbor je sprejel amandmaje k členom predloga zakona, ki so jih vložile poslanske skupine koalicije. odbor ni sprejel dveh amandmajev poslanske skupine levica k . in . členu. odbor pa je sprejel amandma poslanske skupine liste marjana šarca k . členu predloga zakona. odbor je v skladu s . členom poslovnika državnega zbora glasoval o vseh členih predloga zakona skupaj in jih sprejel. glede na sprejete amandmaje je na podlagi prvega odstavka . člena poslovnika državnega zbora pripravljeno besedilo dopolnjenega predloga zakona, v katerega so vključeni sprejeti amandmaji. dopolnjen predlog zakona je sestavni del tega poročila. hvala lepa.",2020,03,1960,DeSUS,M,neutral
hvala lepa. sledi predstavitev stališč poslanskih skupin. stališče poslanske skupine lista marjana šarca bo predstavil robert pavšič. izvoli.,2020,03,1956,SDS,M,neutral
"dober večer vsem skupaj! zakon, ki ga obravnavamo, prinaša nekaj olajšanja za poslovne subjekte v trenutnih razmerah. pozdravljamo predvsem podaljšanje rokov za predložitev davčnega obračuna akontacije dohodnine od dohodka iz dejavnosti in obračuna davka od dohodkov pravnih oseb. pozdravljamo preložitev skrajnega roka za sestavo in odpremo informativnega izračuna dohodnine za leto . in pozdravljamo zamik skrajnih rokov za oddajo letnih poročil. to so ukrepi, ki ne bodo v že tako kriznih časih še dodatno obremenjevali administracije podjetij. več vprašanj pa se odpira pri zamiku plačil davčnih obveznosti in akontacij dohodnine, kjer smo prepričani, da bi se dalo ta vprašanja rešiti drugače, predvsem pa bolj enostavno. v poslanski skupini liste marjana šarca smo predlagali, da se izredna seja opravi jutri, s čimer bi pridobili vsaj nekaj časa, v katerem bi lahko skupaj s stroko pripravili optimalne ukrepe. a koalicija temu ni bila naklonjena. zato bomo zaupali andreju širclju in njegovi odgovornosti ter zagotovilih, da zakon, po domače rečeno, stoji. vseeno pa je v predlogu kar nekaj vsebine, ki zahteva vsaj premislek. predvsem se izpostavljajo vprašanja in pomisleki z vidika razmerja med izvršilno in zakonodajno oblastjo. predlog zakona močno posega v načelo delitve oblasti na zakonodajno, izvršno in tudi sodno. strinjamo se, da smo v obdobju izrednih zdravstvenih razmer, vendar ne v ustavnopravnem smislu. zato transparentnost porabe javnih sredstev nikakor ne more in ne sme biti vprašljiva tudi v času razglašene epidemije. podpiramo večino ukrepov, ne moremo pa dati vladi bianco menice, da nepregledno preliva sredstva brez soglasja državnega zbora, saj bo vso javno porabo nekega dne potrebno pokriti s proračunskimi prilivi in bomo posledice nepremišljenih ravnanj čutili še dolga leta po koncu aktualnih razmer. zato morajo biti, glede na to, da je slovenija ustavno parlamentarna demokracija, v vsak zakon vgrajeni ustrezni mehanizmi ravnovesja med vlado in državnim zborom. vlada pa je dolžna obveščati in poročati parlamentu, ki zakone edini sprejema. v to smer je šel tudi naš predlog, ki pa ga je koalicija na odboru upoštevala le v delu poročanja komisiji za nadzor javnih financ. vsa ostala pooblastila pa je s podporo koalicije zadržala. pa še tu smo se znašli v situaciji, ko je komisija za nadzor javnih financ po imenovanju nove vlade tako rekoč obglavljena, prav tako knovs. zato pozivam, da nemudoma pristopimo k pripravi novega razreza delovnih teles, predvsem pa obeh komisij. parlament lahko tudi v trenutnih razmerah deluje in se lahko sestaja, zato vlada ne potrebuje dodatnih izrednih pooblastil, ki so v vsebini tega interventnega zakona. razglašena epidemija ne more in ne sem biti razlog za poseg v ustavno urjena razmerja, še posebej, ker nam je vsem v skupnem interesu, da se s krizo, kateri smo priča, uspešno soočimo in jo posledično obvladujemo tako s stališča javnega zdravja kot tudi z ekonomsko poslovnega vidika. prepričani smo, da ni utemeljenega političnega pravnega ali tehničnega razloga za potrditev takšnih določil, vlada lahko v okviru obstoječih zakonskih okvirov razporeja proračunska sredstva in če se pojavi potreba po dodatnih prerazporeditvah, lahko zato pridobi podporo od državnega zbora. zato smo v zakonodajni postopek vložili tri amandmaje, ki natančno določajo razmejitev oblasti in roke veljavnosti zakona. vsi razen enega so bili na odboru gladko zavrnjeni. sprejet je bil le eden, ki omogoča vsaj minimalno higieno vloge državnega zbora. razmere, v katerih se je znašla evropa in z njo slovenija, so zelo resne. od nas zahtevajo drugačne pristope. vseeno pa se ne smemo odmikati od elementarnih ustavnih principov delitve pristojnosti. če sprejemamo zakon brez predlaganih dopolnil, vlada dobi tolikšen obseg pooblastil, kot ga v zgodovini samostojne slovenije še nikoli ni imela. glasovanje o tem bo danes dejansko pomenilo, da državni zbor nima več nadzora na področju javnih financ. ali se torej, kolegice poslanke in poslanci, strinjate s tem, da sami sebi omejite ustavne pristojnosti, našo ustavno pravico in dolžnost? vlada bo z vašo pomočjo de facto prevzela funkcijo parlamenta, s čimer bo ukinjena vsa transparentnost. premalokrat to poudarjamo, zato naj se na koncu še enkrat iskreno zahvalim vsem ljudem, ki v teh težkih časih delate za nas, zdravstvenim delavcem, zaposlenim v policiji, vojski, v trgovinah z živili, v bankah, poštah, lekarnah, dostavnih službah, taksistom, prostovoljcem in vsem ostalim, ki lajšate težke dneve nam. ostale pa bi še enkrat pozval, upoštevajte navodila in sprejete ukrepe, ostanite doma, marsikdo tega ne more storiti. in tudi vam, spoštovani kolegice in kolegi, želim vse dobro.",2020,03,1972,LMŠ,M,neutral
hvala lepa. stališče poslanske skupine socialnih demokratov bo predstavil matjaž han. izvoli.,2020,03,1956,SDS,M,neutral
"hvala lepa. spoštovani minister! zelo dobro je, da je tudi opozicija dala ta svoj opozicijski namen v predal in da ve, da se srečujemo s težko krizo v tej državi, pa kljub temu je današnji dan, bom rekel, naredil kar veliko opozicijskih vprašanj od mask, višjih plač in tako naprej. vendarle vemo, da smo v krizni situaciji, ki jo je treba reševati. pred nami je zakon o javnofinančnem področju. ključni rešitvi tega predloga zakona sta dve. na prvem mestu je ukrep, s katerim se odlaga roke za oddajo davčnih poročil ter zamika roke za plačilo davčnih in drugih obveznosti države. gre v bistvu bolj za administrativne zadeve za naše podjetnike in dokler, to ponavljam že dva dni, dokler ne bomo v sistem pomagali podjetnikom z likvidnostnimi sredstvi, se zadeva ne bo rešila. in dokler bomo varčevali na samostojnih podjetnikih, na kulturnih delavcih, na drugih, bo zadeva vsak dan slabša. drugi sklop rešitev pa je vezan na pooblastila vladi za razporejanje sredstev, ki jih je pridobila z ukrepom začasnega zadrževanja izvajanja proračuna. kar se tiče prvega sklopa, torej odloga plačila davkov in prispevkov za prizadete subjekte, ta ukrep seveda podpiramo in menimo, da gre za minimalen potreben ukrep, ki bo vsaj na kratek rok ali pa vsaj delno pomiril nekatere podjetnike, seveda pa ne bo rešil ključne težave. zato v sd menimo, da gre za vsekakor za ukrep v pravi smeri, in upam, andrej šircelj, minister, da bodo v kratkem sledili novi ukrepi, ki bodo bistveno bolj pomembni. sedaj pa zamik rokov za oddajo davčnih obračunov in plačilo davčnih obveznosti daje pomemben signal delodajalcem, da bodo njihovi problemi vsaj naslovljeni, in ljudem, da je država pripravljena ukrepati. pomisleke pa imamo v drugem sklopu rešitev. popolnoma jasno nam je vlada, da država za spopad z nastalo krizo potrebuje likvidna sredstva, ki jih pa na kratek rok ni mogoče dobiti drugače kot v proračunu, to mi je jasno. in hvala bogu, da je proračun likviden. to je tudi prejšnja vlada omogočila. tako je nova vlada ob prevzemu mandata takoj zamrznila izvajanje proračuna in tako zadržala milijonov sredstev, ki niso neposredno vezane na izvajanje zakonskih nalog. v kakšnih drugih časih bi to povzročilo, verjemi te mi, velik odpor, v tej situaciji pa to ni bilo nekih velikih nasprotovanj. v kakšnih drugih časih bi tudi neka druga opozicija dosti bolj bila kritična do tega ukrepa, toliko izkušenj pa že imam, a tudi opozicija se zaveda in tudi socialni demokrati svoje odgovornosti in za to svojo vlogo igramo zelo konstruktivno. presenečajo nas predlogi vlade, s katerim bi ta mimo zakona državnega zbora popolnoma samostojno prerazporejala denar med proračunskimi postavkami, medtem ko bi pripravo rebalansa namesto v dneh od danes izvedla šele . dan po zaključku epidemije. lahko traja tri mesece, lahko traja tudi leto, to pa, spoštovani, so prehuda pooblastila vlade, da to dela brez državnega zbora. razprava na odboru je pokazala, da je vladna stran le delno naklonjena večji transparentnosti in parlamentarnemu nadzoru, še vedno pa ne dovolj, da bi lahko mirno podprli tako velikanski prenos pooblastil. če ne bi bilo marka, verjetno še v tisti minimalni zgodbi opozicija ne bi uspela. se vidi, da je dolga leta poslanec in da je bil tudi na izvršilni veji. za spopad s to situacijo moramo napeti vse sile in porabiti vse vire. tega se vsi skupaj zavedamo. izključevanja in nedemokratičnih odločitev pa si ne moremo privoščiti, ker tega privilegija ta država nima in tudi tega zaupanja med opozicijo in pozicijo bi bilo takoj konec, ker gre v bistvu za ljudi in smo vsi odvisni tudi od njih in moramo za njih delati. mi bomo ta zakon v primeru, da bo ta minimalni amandma podprt, ki ga je lmš dal, se pravi, da se bo enkrat mesečno poročalo na komisiji za nadzor javnih financ, kako in na kakšen način vlada ravna s proračunskim denarjem, kako ga razporeja, podprli. v nasprotnem primeru bo morala vlada oziroma koalicija to sprejeti sama. hvala lepa.",2020,03,1971,SD,M,neutral
hvala lepa. stališče poslanske skupine stranke modernega centra bo predstavila monika gregorčič. izvoli.,2020,03,1956,SDS,M,neutral
"hvala lepa. lep pozdrav vsem! danes sprejemamo paket zakonskih predlogov, s katerimi se vlada odziva na epidemijo koronavirusa. pred nami je zdaj predlog zakona z javnofinančnega področja, nanaša pa se predvsem na preprečevanje škodljivih posledic v gospodarstvu. do konca maja se tako po predlogu zakona podaljšuje časovni rok za oddajo poslovnih in davčnih bilanc, torej za dva meseca, do . maja. in hkrati se podjetjem in espejem omogoča odlok plačila davka za čas do dveh let oziroma se daje možnost plačila v največ mesečnih obrokih. država bo tako zavezancem pomagala z administrativnimi kot tudi s finančnimi oziroma davčnimi razbremenitvami. to bo olajšalo poslovanje gospodarskih subjektov, ki so na področju gostinstva, turizma, trgovine, pridelovalne industrije in drugih dejavnosti zaradi ukrepov vlade in pa predvsem zaradi razmer na globalnih trgih izgubili sposobnost, da normalno poslujejo. ta zakon pa na drugi strani vladi daje tudi večja pooblastila pri izvrševanju in pri prerazporejanju sredstev državnega zbora. pomembno je poudariti, da je bil prav na pobudo opozicije na današnji seji odbora za finance sprejet kompromisni predlog, ki bo parlamentu omogočil dodatni nadzor nad temi večjimi vladnimi pooblastili. in zakaj so vsi ti ukrepi potrebni? ker, kot veste, so pristojni pred nastopom te vlade zatrjevali, da smo na zaostrene razmere dobro oziroma ustrezno pripravljeni, da rigorozni ukrepi niso potrebni in so z njimi odlašali. a je v celoti očitno žal manjkalo pravočasno in strateško koordinirano načrtovanje in ukrepanje. nova vlada je tako podedovala položaj, ki je nastal zaradi neupoštevanja vseh strokovnih opozoril in je bila primorana v sprejemanju ukrepov, ki so tudi po oceni smc nujno potrebni in neizogibni. izredne oziroma izjemne razmere pač terjajo tudi izredne in izjemne ukrepe. v le dneh je ta vlada pripravila kar pet interventnih zakonov. čas je torej za krizni menedžment in tega se zavedamo dobro tudi v parlamentu. namreč že današnja seja se odvija pod posebnimi varnostnimi oziroma preventivnimi pogoji. še veliko bolj pomembno pa je, da se v teh kriznih razmerah prav vsi, koalicija in opozicija, zavedamo, da je potrebno delovati z roko v roki. res upam, da mi politiki vsaj v teh razmerah ljudi ne bomo razočarali. kot vse kaže, bo ta epidemija povzročila eno največji kriz v evropskem oziroma svetovnem merilu po drugi svetovni vojni. celoten obseg ukrepov, ki bodo potrebni za omilitev, in tudi finančne posledice pa še zdaleč niso znane in jasne. je pa nujen takojšnji odziv in moramo izkoristiti prav vsa razpoložljiva javna oziroma proračunska sredstva za zamejitev oziroma omejitev zdravstvenih, socialnih in gospodarskih posledic izbruha tega koronavirusa. vlada je takoj po nastopu začasno zadržala izvajanje proračunov in milijonov evrov preusmerila v proračunsko rezervo s ciljem, da zadosti zadostna finančna sredstva za nujne primer, vključujoč tudi nakupe zaščitne opreme. naj samo poudarim, prej je bilo na tej postavki samo milijonov evrov. in čeprav je umar pretekli teden že prepolovil letošnjo napoved gospodarske rasti s na , odstotka, pa se razmere dnevno zelo poslabšujejo in strokovnjaki opozarjajo, da je zaradi negotovosti in nadaljnje eskalacije epidemije možen celo okrog odstotni padec bdp. vladi zato v takšnih razmerah s tem zakonom omogočamo neomejeno prerazporejanje proračunskih sredstev, da bo lahko najprej s hitrimi ukrepi epidemijo zajezila in zagotovila potrebno zdravstveno oskrbo obolelim ter da bo lahko pomagala tudi zaposlenim in gospodarstvu. v poslanski skupini stranke modernega centra bomo predlog zakona zato seveda podprli. hvala.",2020,03,1969,SMC,F,neutral
"hvala lepa. stališče poslanske skupine levica, bo predstavil luka mesec. izvoli.",2020,03,1956,SDS,M,neutral
