text,leto,mesec,rojstvo,stranka,spol,hs
"hvala lepa. repliko ima nataša sukič. se odpovedujete, hvala lepa. prehajamo v sklepni del splošne razprave, v kateri dobi besedo še predstavnik vlade. gospod minister, izvolite.",2020,01,1953,DeSUS,M,nesovrazni
"hvala lepa, spoštovani gospod podpredsednik. spoštovane poslanke in poslanci! današnja razprava je bila živahna. naj najprej povem, da v slovenski policiji ni fašizma, prav tako ga ni v ministrstvu za notranje zadeve, in verjamem, da ga v sloveniji in nikjer na svetu nikoli več ne bo. tudi pojavnih oblik ni, tako ste tu lahko pomirjeni, in vas pravzaprav o tem tudi uradno obveščam, da ne bi bilo kakšne napačne interpretacije. pristojnost varovanja državne meje je v izključni pristojnosti policije, na južni meji sodeluje tudi slovenska vojska kot pomoč policiji pri varovanju zaradi intenzivnih migracij in ilegalnih prehodov državne meje. cilj obeh novel zakonov je, da se ne odmikamo od bistva, ki sem ga povedal v uvodu razprave, ko sem pojasnjeval cilje zakonov, in sicer da onemogočata delovanje paravojaških in podobnih skupin, ki s svojo uniformirano obliko in delovanjem skušajo ustvariti vtis, da opravljajo naloge iz pristojnosti državnih organov. verjamem, da bosta oba zakona dobila tudi vašo podporo pri glasovanju, kajti policija nujno rabi orodje, da lahko izvaja nalogo, kajti, paravojaške oziroma skupine varde, samoorganizirane skupine, obremenjujejo delo policije na meji in posegajo v pristojnost države, izvajajo naloge, ki niso v nobeni drugi pristojnosti kot v pristojnosti države, v tem primeru državnih organov, policije in pa seveda slovenske vojske. policija aktivnosti tako imenovane štajerske varde oziroma teh skupin, organiziranih, samoorganiziranih, spremlja in redno obvešča državna tožilstva. državna tožilstva niso ugotovila znakov kaznivega dejanja, zato policija tudi nima ustreznih orodij, da bi lahko ukrepala. ukrepa po veljavnih zakonih, vendar mora biti element vznemirjenosti občanov in ko ta element nastopi, policija potem tudi ukrepa. že prej sem navajal, da potem imajo pri pričanju tudi državljani nekako zadržke, da bi te stvari tudi iz nekih maščevalnih razlogov pojasnjevali na pristojnih institucijah. ker policija nima orodij, smo na ministrstvu za notranje zadeve, so strokovnjaki tako ministrstva kot policije pripravili obe noveli zakona. predlagali smo tudi na ministrstvu za pravosodje spremembo kazenskega zakonika s tega področja. verjamem, da se je današnja razprava dotikala tudi vseh teh dilem, katere imate, vendar, glede na to, da sta zakona šla tudi čez obe, tako vladno kot parlamentarno zakonodajno službo, verjamem, da so ti zakonski pomisleki minimalni in da je tukaj potrebna samo tista parlamentarna večina, da obe noveli teh zakonov sprejmemo. naj povem, da slovenska policija skupaj s slovensko vojsko obvladuje našo južno mejo, dela dobro in varuje našo schengensko mejo, mejo z republiko hrvaško. res je, v letu se je število ilegalnih prehodov državne meje povečalo. policija je prijela okoli tisoč ilegalnih migrantov, nekaj več kot tisoč, in tudi v letošnjem letu pričakujemo tako kot v zadnjih štirih letih, da se bo število ilegalnih prehodov še povečalo. v tem trenutku ne beležimo večjih ilegalnih prehodov meje. je zima in ti prehodi so na nizki intenziviteti. policija je prejela tudi več kot tihotapcev ilegalnih migrantov in jih seveda sprocesirala v skladu z obstoječo zakonodajo in predala tudi sodiščem. res je, okrog tisoč tisoč je bilo prošenj za mednarodno zaščito. slovenija spoštuje zakon o mednarodni zaščiti, je pa res, da je problem te zlorabe azilnega postopka ne samo v sloveniji, ampak v vseh državah evropske unije. o tem razpravljamo na svetih evropske unije in seveda verjamem, da se bodo ministri za notranje zadeve tudi v naslednjem sklicu, v naslednji vladi, o tem tudi pogovarjali. vlada marjana šarca je znatno okrepila materialni status policistk in policistov, povečali smo plače, tudi o tem je bilo danes govora in jaz sem pravzaprav kot minister za notranje zadeve na to tudi najbolj ponosen, kajti policisti opravljajo zahtevno delo tako na meji kot v notranjosti države in prav je, da so po dolgih letih finančne podhranjenosti ustrezno plačani. seveda je vlada namenila tudi dodatnih milijonov evrov za povečan obseg dela pri varovanju schengenske meje. tudi zaradi tega so plače policistk in policistov boljše. še enkrat povem, da sem kot minister za notranje zadeve na to tudi ponosen. ne nazadnje se moram zahvaliti tudi vam, spoštovani poslanke in poslanci, kajti, v tem državnem zboru ste sprejeli dva ključna dokumenta oziroma dva proračunska dokumenta za leto in , ki omogočata normalno in stabilno financiranje ministrstva za notranje zadeve, predvsem pa policije. še enkrat, po dolgih letih finančne krize je sedaj že četrto leto stabilnega financiranja, povečujemo investicije in vlaganja na področju policije in dobivamo v sloveniji moderno evropsko policijo, na katero smo lahko kot državljani in državljanke tudi ponosni. mi smo v temu mandatu nabavili številno zaščitno opremo za policiste, nabavili smo novo specialno policijsko opremo, nabavili smo številna vozila, drone in tudi helikopter, ki bo kmalu prišel v operativno uporabo. res je, kar nekaj težav je bilo, vem, da pri novem sredstvu je to vedno tudi včasih problem, kajti zadeva je v garanciji in proizvajalec napako tudi odpravlja oziroma je že odpravil po mojih informacijah. na južni meji postavljamo videonadzorni sistem, ga tudi dograjujemo. nabavili smo videokamere, postavljamo kilometrov začasne tehnične ovire, panelne ograje na predlog policije na tistih mestih, kjer so večji prehodi, kjer policija na nek način kanalizira državno mejo in te ilegalne prehode. vemo, da ograja nobena ni neprehodna, tudi slovenska ni, ampak vseeno ta začasna tehnična ovira pomaga pri varovanju in pri delu policije. konec leta smo v policiji imeli več priliva zaposlenih kot odliva. tudi to po dolgih leti. lahko rečemo, da gre za uspeh aktivne politike zaposlovanja v policiji, ti mehanizmi delujejo. še posebej sem na to ponosen, kajti policisti, ki izpolnjujejo pogoje za upokojevanje, se ne upokojujejo in mladi se pridružujejo policiji. tako v policijski akademiji šolamo policiste tako v prvem letniku kot v drugem letniku. v tem trenutku poteka intenzivna kampanja na informativah, kajti smo pred vpisom na policijsko akademijo oziroma na višješolsko izobraževanje in mladi se imajo možnost, tudi zaradi dobrih pogojev, stimulativne plače in seveda ustrezne in moderne opreme v policiji, pa a tudi dobrih odnosov in pa seveda dobre klime, ki vlada slovenski policiji, možnost, da se prijavijo in vesel sem, da to tudi počnejo. v policiji moramo v prihodnje dobiti sodobna pooblastila, kajti sodobna pooblastila so tista, s katerimi lahko policija tudi zakonito deluje. vemo, da so komunikacijska sredstva danes digitalna, da potekajo na temnem spletu, kjer kriminalci in kriminalne združbe tudi poslujejo, komunicirajo in tukaj bo treba narediti tudi tisto, kar smo že v tem mandatu poskušali, pa vseeno ni bilo te ustrezne večine, da bi te stvari razumeli. verjamem, da bo ta razprava, tako kot o vsakem zakonu, ki se dotika policijskega dela, burna in kar dolgotrajna. pa vseeno verjamem, da se bodo vse politične skupine v državnem zboru strinjale, da policija potrebuje sredstva oziroma sodobna pooblastila in na drugi strani mehanizme nadzora tako v policiji, kot na ministrstvu za notranje zadeve, kot tudi parlamentarni nadzor, nadzore sodišča in seveda tudi medijski nadzori varuha in vse tiste zakonite nadzore, ki tudi obstajajo in jih je treba seveda spoštovati, in slovenska policija jih tudi spoštuje in vedno je na te nadzore se tudi odzivala. moram povedati, da ministrstvo za notranje zadeve vodi dialog z lokalnimi skupnostmi povsod tam, kjer je varnostna problematika tako na območju občin, ki so obremenjene z ilegalnimi migracijami, kot tudi na območju občin, ki imajo romsko problematiko. tudi sam sem obiskal številne občine, kjer sem se seznanil na terenu, kakšna je situacija, in kjer smo slišali tudi problematiko tako županov kot posameznih deležnikov v lokalni skupnosti. večkrat sem bil tudi s strani civilnih iniciativ opozorjen na določene zadeve in poskušali smo tudi tukaj narediti korak bližje en k drugemu in to nam je v tem mandatu vlade tudi uspelo. na ministrstvu za notranje zadeve sem v imenu vlade republike slovenije koordinator skupine s strani vlade, ki se pogovarja z župani objemnih občin, katere vodi župan občine kostel. rešujemo to problematiko, vendar verjamem, da bomo sedaj nekoliko upočasnili, pa razumemo vseeno župane, da imajo problematiko in poskušamo kot vlada tudi priti nasproti. tudi z nevladnimi organizacijami vodimo dialog, kar je novo na ministrstvu za notranje zadeve. vsake pol leta se sestanemo, se dobimo, se pogovorimo, zadnjič so bili pri meni iz nevladnih organizacij amnesty international pa seveda s pravno informacijskega centra, kjer smo razpravljali o problematiki, in prav je tako. mislim, da samo z dialogom lahko rešujemo zadeve. ne želim odgovarjati na očitke na nevladne, ki sodelujejo v različnih zgodbah. moram pa povedati to, kar sem vedno tukaj povedal tudi v poslanskih vprašanjih, da če bo katerakoli nevladna organizacija nezakonito opravljala svojo dejavnost oziroma bosta njihova dejavnost in delo nezakonita, bo slovenska policija ukrepala. tudi v eni od nevladnih organizacij se je pojavil sum tega. policija je seveda poslala, delala skupaj z okrožnim državnim tožilstvom, vendar je državno tožilstvo potem tudi ugotovilo in sporočilo, da to ni kaznivo dejanje in da ne gre za kaznivo dejanje. še enkrat poudarjam, če bo prišlo do nezakonitih praks, bo policija ukrepala. moram tudi povedati, da oba zakona na nek način ne posegata bistveno v pravico do združevanja, tudi to sta obe zakonodajni službi potrdili, in zato sta danes zakona tukaj pred vami. mislim, da je slovenska policija sorazmerna v svojem delovanju in tudi zna presoditi, kdo je samo v oblačilih, ki so podobne uniformi, kdo pa so pravzaprav tisti, ki so v neki vojaški formaciji, s čini, delujejo na vojaški način in podobno. ne nazadnje tudi sam sem nosil uniformo skoraj let, uniformo slovenske vojske, in vem, kako se je treba obnašati v uniformi, kako je uniforma označena. ne nazadnje sem nosil s ponosom in s častjo znak slovenske vojske od leta , prej še znak teritorialne obrambe, slovenske vojske, tudi znak nata in pa seveda s ponosom slovensko vojsko na rami uniforme. uniforma je čast, uniforma je ponos in ne nazadnje v republiki sloveniji se točno ve, kdo je uniforma in kateri so tisti uniformirani poklici, ki pripadajo posamezni skupini ali je to slovenska vojska, ali je to slovenska policija in pa seveda vsi tisti poklici, ki so uniformirani. niso pa to nikakršne skupine, ki želijo opravljati delo, ki ga opravlja država, za katerega ima za to tudi pooblastila in verjamem, da boste tudi ta pojasnila, ki sem jih sedaj dal, upoštevali pri vašem glasovanju. hvala lepa in želim vam lep dan.",2020,01,"-
",,M,nesovrazni
"hvala lepa. vsi prijavljeni razpravljavci, ki ste to želeli, ste dobili besedo. ker čas, določen za razpravo, še ni potekel, sprašujem, ali želi na podlagi . člena poslovnika zbora še kdo razpravljati. ugotavljam, da ni interesa, zato zaključujem splošno razpravo. o predlogih sklepov, da sta predloga zakona primerna za nadaljnjo obravnavo, bomo v skladu s časovnim potekom seje zbora odločali jutri, . januarja v okviru glasovanj. s tem prekinjam . in . točko dnevnega reda. prehajamo na . točko dnevnega reda, to je na drugo obravnavo predloga zakona o dopolnitvah zakona o mednarodni zaščiti v okviru rednega postopka. predlog zakona je v obravnavo državnemu zboru predložil državni svet. predlog zakona je na . seji . januarja kot matično delovno telo obravnaval odbor za notranje zadeve, javno upravo in lokalno samoupravo. ker po končani razpravi odbor členov predloga zakona ni sprejel, je bila druga obravnava predloga zakona na seji delovnega telesa končana. prehajamo na predstavitev stališč poslanskih skupin. besedo ima poslanska skupina slovenske nacionalne stranke dušan šiško. izvolite.",2020,01,1953,DeSUS,M,nesovrazni
"lep dober dan vsem skupaj! pred kratkim smo v poslansko skupino slovenske nacionalne stranke prejeli pismo ogorčenega ljubljančana, ki živi na območju viča. omenja, da je situacija na viču nevzdržna, saj se migranti v večjih skupinah prosto, brez nadzora sprehajajo po ulicah in nadlegujejo žene, dekleta, se zadržujejo pred šolami, na igriščih. zaradi tega si nihče več ne upa na sprehod, otrokom ne dovoljujejo na igrišče in podobno. zato naj vam preberem, kar smo prejeli. citiram na vas se obračam z namenom, da izpostavim situacijo, ki se dogaja v tem delu ljubljane, ki je preplavljena z migranti namreč, ne vem, na koga naj se obrnem. počasi postaja nevzdržno. migranti prosto po prešernu tavajo po tržaški, pred osnovno šolo igrajo nogomet, to po in več komadov, ogovarjajo žene in dekleta, brskajo po smeteh, da ne naštevam. peljem oni dan svojega mulca k verouku, evo, na lepem se pojavi četa onih in zasedajo ploščad pred cerkvijo. naši otroci vsi prestrašeni. enako na igrišču pred oš vič. popolnoma brez nadzora! otroci se bojijo, mi se bojimo za svoje otroke, dekleta, žene, enostavno svojim ne dovolim več, da bi se zvečer zadrževali tam zunaj, kjer je že prišlo do situacije, ko so ogovarjali mojo ženo. v svoji državni se ne počutimo več varne. kaj bo hudega migrantu, ko bo zagrešil kaj groznega? dobil bo streho nad glavo ter popolno oskrbo in sploh se ne bo sekiral. konec citata in pisma. resnično ne vem in ne razumem, kako lahko to nekateri tu v dvorani odobravate. ali vam res ni mar za slovenijo in slovenske državljane? nihče več se ne počuti varno. ljudje ne zaupajo državi, to je povsem nedopustno, kmalu si res nihče več ne bo upal zapustiti lastnega doma. če bo šlo tako naprej, bomo kmalu sami iskali mednarodno zaščito. v slovenski nacionalni stranki obžalujemo, da predlog zakona na odboru ni bil sprejet. dejstvo je, da se je v zadnjih mesecih zopet povečalo število ilegalnih prehodov meja. v času od . . do . . so policisti na območju republike slovenije obravnavali tisoč nezakonitih prehodov, a vsi vemo, da je številka precej višja. to je namreč samo število prijetih prebežnikov. nihče ne ve, koliko se jih ta trenutek nahaja v slovenskih gozdovih. po podatkih, ki jih imamo, se je na hrvaški meji približalo že okoli tisoč migrantov, v sprejemnih centrih v bosni in hercegovini je še okoli tisoč migrantov in vsi bodo prej ko slej prišli na območje republike slovenije in vložili prošnjo za priznanje mednarodne zaščite. zanimivo, da večina nezakonitih prebežnikov prihaja iz držav, kjer ni vojnega stanja, ali pa na slovensko ozemlje vstopijo preko tako imenovanih varnih držav. že če pogledamo zakon o mednarodni zaščiti, in sicer del, ki govori o konceptu varne tretje države in evropske varne tretje države, je jasno, da slovenija ni dolžna vsevprek podeljevati mednarodne zaščite. pristojni organ lahko prošnjo s sklepom zavrže kot nedopustno, če se država, iz katere prosilec prihaja, šteje za varno tretjo državo ali se ugotovi, da je za obravnavo prošnje odgovorna druga država članica evropske unije in pristopnica k uredbi eu. glede na to, da večina ilegalnih prebežnikov pride na slovensko ozemlje iz in preko varnih tretjih ter varnih evropskih držav, kjer so imeli možnost zaprositi za mednarodno zaščito, pa tega niso storili, je povsem jasno, da gre le za ekonomske migrante, ki pa nimajo pravice do mednarodne zaščite. dokaz je tudi število ustavljenih postopkov za mednarodno zaščito. v prvi polovici je bil delež ustavitve postopkov za mednarodno zaščito kar , to je tisoč prošenj, in to samo v prvi polovici leta. se pravi, da smo tisoč nezakonitih migrantov nastanili v azilni center, jih odpeljali k zdravniku, jih živeli na račun davkoplačevalcev. medtem so brez nadzora postopali naokoli, nadlegovali okoliške prebivalce in nazadnje popihali naprej proti zahodu. s spremembo oziroma dopolnitvijo zakona bi število prosilcev omejili, zmanjšali stroške in ne nazadnje zmanjšali število postopkov. po zakonu se prošnja šteje kot neutemeljena, če je prosilec nezakonito vstopil na ozemlje republike slovenije ali ni podal prošnje za mednarodno zaščito v najkrajšem možnem času glede na okoliščine njegovega vstopa. če bi imela oseba res namen zaprositi za zaščito in ostati na ozemlju republike slovenije, bi to storila takoj, ne pa, da ilegalno vstopi in nato se skriva po gozdovih, vlamlja v hiše in vikende. hvala lepa, ker ste me pustili",2020,01,1969,SNS,M,nesovrazni
"hvala lepa. malo je bilo dolgo, ampak bomo potrpeli in pretrpeli tudi to. stališče poslanske skupine slovenske demokratske stranke bo predstavil mag. branko grims. izvolite.",2020,01,1956,SDS,M,nesovrazni
"hvala za besedo. vsem še enkrat prav lep pozdrav! se zavedate, kakšen absurd je, da potem ko se v vladajoči koaliciji hiteli izražati podporo popolnoma nepotrebnemu, z mnogih vidikov pa absurdnemu zakonu, ki je uperjen proti tistim lastnim državljanom, ki bi se poskušali organizirati in zaščititi sami sebe, čeprav je pravica do samoobrambe neodtujljiva človekova pravica, zdaj ko gre za predlog, po katerem bi zaostrili politiko do tujcev, do tistih tujcev, ki grobo zlorabljajo pravico do azila, napovedujete, da tega ne boste podprli. na samem odboru ste podrli vse člene, se pravi o tem naj ne bi danes več niti odločali, ob tem, ko je predlog, ki je bil pred vami, popolnoma razumen. bil je izjemno upravičen in je odraz realnega stanja. prej smo ogromno povedali o rdeči niti, ki jo je propadla vlada marjana šarca vlekla ves čas svojega obstoja to je, da preprosto ni bila sposobna poskrbeti za varnost slovenskih državljank in državljanov, za zaščito slovenske meje in pa za blaginjo ljudi. kajti treba se je zavedati, da slovenski davkoplačevalci vse to, kar vlada počne, še kako drago plačujemo. vlada sploh nima svojega denarja, da ne bi kdo rekel, da je to državni denar, ali pa to je vladni denar. ne, to je denar slovenskih davkoplačevalcev, to je tisti denar, ko ti levičar poseže v žep in ti potegne denarnico ven in jo izprazni in potem moraš biti še zadovoljen, če en majhen kovanček nazaj dobiš. to je politika levičarjev. edino, kar je dobrega, je to, da se vse to dogaja pozimi. ker je zima edini letni čas, ko vidiš levičarja, ko ima roko tudi v lastnem žepu. danes pravzaprav ne bomo odločali o tistem, o čemer bi morali. odločali bomo samo o tistem, o čemer v normalni državi, kjer bi spoštovali lastne državljanke in državljane in se vlada iz njih ne bi delala norca, sploh ne bi nikoli odločati. morali pa bi odločati o stvareh, po katerih bi se približali ureditvi, ki so jo že uvedle praktično vse sosednje države, ki so bistveno zaostrile pravico do azila, postopke, pač, pri pridobivanju azila in to iz preprostega dejstva, ki ga je lepo opisala že prejšnja ministrica za notranje zadeve, gospa gy rk seva, ki je povedala naslednje, da prihaja do masovne zlorabe pravice do azila . tukaj ne gre za nobene človekove pravice, pa lažni humanizem, pa ne vem kaj še vse, tukaj gre samo, v resnici, za zlorabo. in ta zloraba je masovna, ta zloraba strahovito veliko stane. koliko stane? izračun preprost. po uradni ugotovitvi računskega sodišča republike slovenije vsak mesec, ko je en ilegalni migrant na ozemlju republike slovenije, stane slovenske davkoplačevalce tisoč evrov. to je isti mesec, ki ga mora en povprečen slovenski upokojenec preživeti z nekaj sto evri. to ne samo, da je svinjarija, ampak je tudi nečloveško je neetično in trdim celo, da je protiustavno. me samo zanima, če bi ustavno sodišče zmoglo poguma in o tem tudi javno odločilo. kako lahko nekdo, ki pride preko meje, pri tem krši zakon, očitno zlorablja nek institut, kajti pride iz varne države, to se pravi gre avtomatično za zlorabo, potem lahko uveljavlja, da ima večje pravice kot slovenski državljani. in to ne samo, ko gre za stroške, tukaj je še veliko stroškov, ki jih računsko sodišče niti upoštevalo ni. ali veste, kako zgleda, ko pride nekdo iz azilnega doma v zdravstveni dom? ali mislite, da on čaka, skupaj s slovenkami in slovenci? ah, kje pa! lepo gre preko vrste, pa pri zobarju tudi to se dnevno dogaja, kar pozanimajte se, boste videli, ni treba čakati, posebej če ga policisti pripeljejo, takrat ima absolutno prednost. je lahko eden v šoku tam, pa bo šel naprej, razen če bo res v smrtni nevarnosti, takrat bodo verjetno dohtarji odreagirali. pa še vprašanje, če imajo taka navodila. to je nedopustno, gospe in gospodje. to vse nas strahovito veliko stane to nas stane razvojnega potenciala, zaradi tega so davki previsoki, zaradi tega slovensko podjetništvo ne more živeti, ne more zadihati s polnimi pljuči, ne more biti tisto, kar bi slovensko podjetništvo moralo biti. to je, da se danes seveda suverenosti ne brani samo z vojsko, ampak brani se tudi z dobrim podjetništvom in seveda gre za tisto neodtujljivo pravico, o kateri danes govorimo že cel dan pravico do varnosti ljudi. nad to pravico ne more biti nobena pravica nobenega tujca. gospe in gospodje, še enkrat najprej slovenija!",2020,01,1962,SDS,M,nesovrazni
hvala lepa. stališče poslanske skupine lista marjana šarca bo predstavil nik prebil. izvolite.,2020,01,1956,SDS,M,nesovrazni
"podpredsednik, hvala lepa. spoštovani minister, kolegice in kolegi! predlagana sprememba zakona je še ena v vrsti od predlaganih sprememb s področja migrantske zakonodaje, ki po mnenju predlagatelja rešuje migrantsko problematiko in temelji na podatkih poročila o vloženih, odobrenih, zavrnjenih in zavrženih prošnjah za priznanje mednarodne zaščite. državni svet republike slovenije v predlogu izraža skrb nad povečanjem odstotkov ustavitve postopka za priznanje mednarodne zaščite, ki je kot posledica zlorabe postopka na način, da oseba pri nezakonitem prečkanju države meje zaprosi za mednarodno ali subsidiarno zaščito ter še pred končanjem postopka zapusti teritorij republike slovenije. po mnenju predlagatelja veljavni zakon vseeno dopušča navedene zlorabe, ki še dodatno obremenjujejo azilni sistem in podaljšujejo postopke reševanja vlog oseb, ki mednarodno zaščito res potrebujejo. državni svet je tako predlagal, da se ne prizna status begunca in se ne podeli subsidiarna zaščita osebam, ki so nezakonito prečkale državno mejo oziroma tistim osebam, ki so prišle iz tretje varne države, ter osebam, ki niso podaljšale prošnje za mednarodno zaščito v najkrajšem možnem času. z omenjenim se v stranki lmš ne moremo strinjati in, naj pojasnim, zakaj. kot prvo, veljavni zakon že določa pogoje, pod katerimi se odobri ali zavrne vloga za mednarodno zaščito, in sicer v . členu, kjer je med drugim navedeno, bom citiral, so prosilčeve navedbe očitno nedosledne, protislovne, lažne, malo verjetne in v nasprotju z dovolj preverjenimi informacijami o izvorni državi iz osme ali devete alineje prvega odstavka . člena tega zakona, zaradi česar je njihova prošnja očitno neprepričljiva glede trditve, da izpolnjujejo pogoje za priznanje mednarodne zaščite. vsebina člena tako omogoča individualno presojo osebnih okoliščin vsakokratnega prosilca za mednarodno zaščito. kot drugo pa je treba jasno povedati, da mednarodno zaščito v republiki sloveniji določa skupna azilna zakonodaja in je naša država kot članica evropske unije dolžna takšno zakonodajo tudi spoštovati. in sprejetje predlaganih sprememb bi od tega močno odstopalo in bi pomenilo neposredno kršitev konvencije kot dveh direktiv. ko govorimo o prepovedi izročitve posameznika drugi državi in so za to izkazani tehtni razlogi, ki utemeljujejo sklep o obstoju resnične nevarnosti, da bo ta oseba izpostavljena nekemu mučenju oziroma nečloveškemu, ali ponižujočemu ravnanju ali kaznovanju, to namreč predpisuje . člen evropske konvencije o varstvu človekovih pravicah in . člen ustave republike slovenije. skladno s prvim odstavkom . člena ženevske konvencije sta tako prepovedana izgon ali pa prisilna vrnitev begunca na mejo ozemlja, kjer bi bilo njegovo življenje ali svoboda ogrožena zaradi njegove rase, vere, državljanstva, pripadnosti določeni družbeni skupini ali določenega političnega prepričanja. nadzor nad zakonitostjo bivanja tujega državljana v republiki sloveniji pa v prvi vrsti naslavlja zakon o tujcih, ki obvezuje tujca, da vloži prošnjo za izdajo prvega dovoljenja za začasno prebivanje v republiki sloveniji že pred vstopom v državo. s tem se izpolnjujejo varnostni vidiki, prav tako pa je zagotovljen ustreznejši nadzor nad migracijami. tukaj od stališča ministrstva za notranje zadeve težko odstopamo. tujca se v postopku izdaje prvega dovoljenja za prebivanje namreč preveri v več evidencah oziroma, če je potrebno ali zahtevano, opravi tudi varnostna preveritev, ki jo opravi kriminalistična policija. slednja na podlagi pregleda v različnih evidencah ugotovi, ali obstajajo tudi varnostni zadrži za izdajo dovoljenja za prebivanje, kateri sledi tudi ukrep prepovedi vstopa v republiko. zavedamo se, da bi določene postopke lahko pohitrili in jih uredili bolj učinkovite, a moramo azilno zakonodajo in mednarodno zaščito urejati skupaj s partnerji na evropski ravni. verjamemo, da je področje migracij eno od pomembnejših tem, vsekakor, in z njo se bomo v prihodnje soočali tako ali drugače v naši državi kot na ravni celotne evropske unije. živimo namreč v času neke svetovne negotovosti in izredno pozorni moramo biti na situacije, ki lahko sprožijo ponovne množične migracije po evropi. del rešitve pa seveda stoji na reševanju problemov v izvornih državah. slovenija bo morala kot polnopravna in odgovorna članica evropske družine aktivno sodelovati pri predlogih in pripravah skupne azilne zakonodaje, katere celovito prenovo je ob nedavnem obisku v republiki sloveniji napovedala tudi komisarka za notranje zadeve. hvala lepa.",2020,01,1991,LMŠ,M,nesovrazni
hvala lepa. stališče poslanske skupine socialnih demokratov bo predstavil predrag baković. izvolite.,2020,01,1956,SDS,M,nesovrazni
"podpredsednik, hvala lepa za besedo. spoštovani minister, kolegice in kolegi! s ciljem, da bi se zmanjšala oziroma zmanjšal preobremenjen azilni sistem na način, da se zmanjša število vloženih vlog prosilcev za mednarodno in subsidiarno zaščito, je državni svet pripravil novelo zakona o mednarodni zaščiti, spremembo in dopolnitev . člena zakona o mednarodni zaščiti, ki določa, kdaj se status begunca prosilcu ne prizna. predlagatelj je v ta člen dodal dva dodatna razloga, kdaj se osebi ne prizna statusa begunca in subsidiarne zaščite. vlada in zakonodajno pravna služba sta v mnenju izpostavila, da so predlagane rešitve v nasprotju s konvencijo o statusu beguncev, v katerih so navedeni razlogi za izključitev posameznika iz statusa beguncev. ne glede na opozorila in mnenja vlade, ki se zaveda problema zlorabe azilne zakonodaje, je treba polniti, da je po našem mnenju predlagana novela o mednarodni zaščiti zavajajoča, kajti z dodajanjem dveh izključevalnih kvalifikatorjev v zakon, se preobremenjeni azilni sistem ne bo razbremenil. če pregledamo statistiko in izračun za leto , dobrih tisoč je bilo prosilcev za azil, priznanih je bilo prošenj za azil, kar predstavlja nekje okrog , vseh. to pomeni, da bi po predlogu državnega sveta ta novela urejala zgolj teh , prosilcev. vseskozi se srečujemo s situacijo, da v času azilnega postopka mnogi prosilci odidejo iz azilnega doma in gredo naprej proti ciljnim državam. kot sem opozoril že na odboru, je za hitrejše delovanje varnostnih organov na meji pri izvajanju postopkov zaradi nelegalnih prestopov meje nujno skrajšati in racionalizirati tudi postopke za ugotavljanje upravičenosti do mednarodne zaščite. v tem trenutku bi postopki lahko v utemeljenih okoliščinah in z namenom zagotavljanja ustrezne in celostne obravnave prošnje za mednarodno zaščito ti postopki lahko trajajo tudi do mesecev. še več, pristojni organ lahko odloži postopek obravnave prošnje, kadar se zaradi negotovih razmer v izvorni državi prosilca, za katerega se predvideva, da so začasne narave, od pristojnega organa ne more pričakovati, da bo o prošnji odločil v rokih. postopek obravnavanja prošnje se mora v tem primeru končati najpozneje v mesecih od vložitve prošnje. kot smo ugotovili, roki so dolgi. zato se tu postavlja vprašanje, ali se lahko prosilcu za azil, ki je hkrati lahko tudi storilec prekrška nezakonitega prehajanja državne meje, omeji gibanje za mesecev ali več. najverjetneje ne. treba bo razmisliti o tem, kako je mogoče racionalizirati postopke za skrajševanje teh rokov, ob tem pa poudarjam, da se zaradi skrajševanja postopkov in rokov ne smemo izpostaviti nevarnosti, da bomo nekoga, ki resnično potrebuje mednarodno zaščito, izključili iz tega postopka in ga pahnili v hudo nevarnost ali ogroženost. iščimo rešitve tudi o tem, kako preprečiti zlorabe azila in kako v okviru pravnih norm omejiti gibanje nekaterim prosilcem. vendar je, vsaj po našem mnenju, to vprašanje tisto, ki presega odločitve vlade republike slovenije. tudi problem, s katerim se soočamo, je širši in bo treba zaradi varovanja zunanjih meja evropske unije tudi v uniji narediti nekaj konkretnega. če se bomo posamezne članice unije morale same spopadati s tem vprašanjem, se mi zdi, da problema ne bomo mogli rešiti. problem bo ostal, tako kot bo ostala platforma za spodbujanje različnih ekstremizmov. socialni demokrati ocenjujemo, da pripadniki policije zaenkrat obvladujejo situacijo na državni meji in da predstavljena novela zakona o mednarodni zaščiti v ničemer ne bi prispevala k izboljšanju azilnega postopka. hvala lepa.",2020,01,1964,SD,M,nesovrazni
hvala lepa. stališče poslanske skupine stranke modernega centra bo predstavila janja sluga. izvolite.,2020,01,1956,SDS,M,nesovrazni
