text,leto,mesec,rojstvo,stranka,spol,sent
hvala lepa. besedo ima poslanec predrag baković. izvolite.,2020,05,1956,SDS,M,neutral
"hvala lepa, gospod predsednik. spoštovani gospod minister, spoštovani državni sekretarji, kolegice in kolegi! zaradi časovne racionalnosti bom predstavil skupno stališče poslanske skupine nove slovenije krščanskih demokratov o treh predlogih sklepov o nedopustnosti razpisa zakonodajnega referenduma, in sicer, prvič, zakonu o poroštvu republike slovenije v evropskem instrumentu za začasno podporo zmanjševanju tveganj za brezposelnost v izrednih razmerah sure po izbruhu covid , drugič, o interventnem zakonu za odpravo ovir pri izvedbi pomembnih investicij za zagon gospodarstva po epidemiji covid in, tretjič, o zakonu o interventnih ukrepih za omilitev in odpravo posledice epidemije covid . v novi sloveniji se strinjamo, da zakonodajnega referenduma o navedenih treh zakonih, ki jih je državni zbor sprejel včeraj, ni dopustno razpisati, ker gre za zakone iz prve alineje drugega odstavka . člena ustave republike slovenije. ta določa, da referenduma ni dopustno razpisati o zakonih o nujnih ukrepih za zagotovitev obrambe države, varnosti ali odprave posledic naravnih nesreč. v skladu z določbo prvega odstavka .a člena zakona o referendumu in ljudski iniciativi državni zbor na predlog vlade sprejme sklep, s katerim ugotovi, da referenduma ni dopustno razpisati, ker gre za zakone o nujnih ukrepih za zagotovitev obrambe države, varnosti ali odprave posledice naravnih nesreč. državni zbor sprejme sklep takoj po prejemu obvestila o odločitvi državnega sveta, ki na navedene zakone ni izglasoval veta. sklep mora vsebovati razloge, zaradi katerih referenduma ni dopustno razpisati. obrazložitev razlogov izjemnost razmer, v katerih se je znašla republika slovenije ob izbruhu epidemije covid , ki zahtevajo takojšen odziv države, izhaja tako iz zgodovinskih virov, ki pričajo o tem, da predvidene posledice te epidemije niso primerljive z nobenim dogodkom v zgodovini po drugi svetovni vojni. gospodarske in socialne posledice pa svetovni viri primerjajo z veliko gospodarsko krizo oziroma veliko depresijo iz leta , ki se je iz združenih držav amerike razširila na ves svet. izjemnost razmer se kaže tudi v napovedanih gospodarskih gibanjih. mednarodni denarni sklad, na primer, republiki sloveniji napoveduje padec rasti bruto družbenega proizvoda za v letu . prav tako druge institucije, ki se ukvarjajo z napovedovanjem navedenih gibanj, napovedujejo konkretno upočasnitev gospodarske rasti oziroma padec bruto družbenega proizvoda. vse navedeno pa posledično zaradi zastoja gospodarskih dejavnosti, ki so posledica odlokov vlade, s katerimi so se določili ukrepi za zagotovitev javnega zdravja, pričakovano v najkrajšem času povzroči socialne stiske in tudi posledice na drugih področjih življenja. vse tri predloge sklepov pri vseh treh točkah dnevnega reda današnje seje državnega zbora bo poslanska skupina nove slovenije podprla. dovolite, kolegice in kolegi, za zaključek še zahvalo državnemu svetu in vsem posameznikom, strokovnim sodelavcem v državnem zboru, ki so vlagali posebne napore, da lahko danes, čeprav je sobota, državni zbor opravi še zadnje dejanje pred uveljavitvijo navedenih treh zakonov. vsakdo, ki je upravičenec po prvem, drugem ali tretjem zakonu, pa naj z zakoni določene bonitete uživa v zdravju in zadovoljstvu. hvala lepa.",2020,05,1955,NSi,M,neutral
"hvala lepa. naslednji ima besedo gospod rudi medved, pripravi se gospod željko cigler. izvolite.",2020,05,1986,LMŠ,F,neutral
hvala lepa. besedo ima boštjan koražija. izvolite.,2020,05,1953,DeSUS,M,neutral
"hvala lepa. še kdo v imenu poslanske skupine? ne. kolega primož siter, v lastnem imenu.",2020,05,1978,SMC,M,neutral
"hvala za besedo. spoštovani gospod minister! slovenija, slovenska vlada se dostikrat pohvali, da smo prvi v evropi. prejšnji teden smo lahko brali v domačih in tujih medijih številne samohvale, predvsem premiera janeza janše in govorca vlade za covid jelka kacina, v čem vse naj bi bili vse najboljši, ampak pozabila sta pa povedati eno stvar. in to je, da smo v sloveniji drugi v evropi po enem kazalniku, ki nam nikakor ne more biti v ponos in to je skok brezposelnosti. evropska komisija je aprila opravila raziskavo, v kateri so raziskovali, koliko ljudi je v posamičnih državah evropske unije med koronakrizo izgubilo službe. izkazalo se je, da jih je več kot v sloveniji, kjer je več na vprašanje, ali so izgubili delo oziroma odpoved pogodbe o delu, pritrdilno odgovorilo samo še v grčiji, in sicer , pri nas pa je tako odgovorilo kar , vprašanjih. tudi domači kazalci niso ravno spodbudni. po podatkih zavoda za zaposlovanje se je v prvih mesecih letošnjega leta, se pravi od januarja do aprila, na zavodu na novo prijavilo tisoč brezposelnih oseb, kar je odstotni skok glede na enako obdobje lansko leto. to se ni zgodilo samo po sebi, ampak se je zgodilo predvsem v luči vladnih ukrepov. vladni ukrepi so, kot sem danes enkrat že povedal, v veliki meri zgrešili tarče. v prvem protikoronskem zakonu ste obljubljali od do milijarde evrov pomoči državljanom in gospodarstvu. do . . je bilo izplačanih zgolj milijonov oziroma okoli tega zneska. v zakonu o odlogu kreditov ste obljubljali, da bo vlada omogočila zamrznitev plačil kreditov za podjetja in prebivalstvo. v sloveniji imamo skupni obseg bančnih kreditov okoli milijard evrov, banke pa so do . . zamrznile samo dobrih milijonov kreditov oziroma , . zakon za zagotavljanje likvidnosti podjetij je mesec in pol zamujal v primerjavi s primerljivimi evropskimi državami in do . . ni bilo izdano niti eno državno poroštvo za zagotavljanje likvidnosti podjetij. zato me zanima, gospod minister kakšne so vaše projekcije za naslednje mesece, kaj naj ljudje pričakujejo, kakšno brezposelnost, kakšno gospodarsko krizo? kaj nam je lahko garancija, da bo s tretjim koronapaketom drugače, kot je bilo s prvima dvema?",2020,05,1987,Levica,M,neutral
"glasujemo. navzočih je poslank in poslancev, za je glasovalo , proti . za je glasovalo . proti . ugotavljam, da je amandma sprejet. prehajamo na odločanje o amandmaju poslanskih skupin lmš, sd in levica k . členu. kolega siter v imenu poslanske skupine.",2020,05,1978,SMC,M,neutral
hvala lepa. besedo ima mojca škrinjar. izvolite.,2020,05,1953,DeSUS,M,neutral
"hvala lepa. zdaj, kar zadeva osmislitev prihodnosti, čakali ste na vašega marjana šarca, pa se ni to zgodilo. on je imel vse škarje v rokah, platno tudi, pa se ni zgodilo nič. zdaj pa bodo na vrsti postopkovni, vsem predlagam, da so postopkovni, da ne bo potem kakšnih zadreg. najprej kolega merjasec. izvolite. moškrič, izvolite.",2020,05,1956,SDS,M,neutral
"hvala za besedo. zanimiva so mi ta skupna stališča, dajmo sedaj to čim prej povedati, pa gremo domov, mi imamo večino, vi pa ne, šlik, šlik. in potem sklicujete te seje čez vikend, pa zelo pozno in potem se jezite na levico, če želi vseeno razpravljati in opraviti vsaj ta demokratični mali delček, ki nam še preostane v tem državnem zboru. vlada se tako zelo hvali, kako zelo je uspešna pri reševanju te krize in s tem vedno bolj tudi kaže svojo izjemno nesposobnost. žal, če ne bi bilo krize s covidom, bi si jo ta vlada morala izmisliti, kajti njene mokre sanje so, da ni nobene opozicije, da ni nobenih zakonov in da lahko delajo to, kar hočejo. ta volja do moči je zelo izrazita, in to je zelo zaskrbljujoče. govorite, da boste s temi zakoni omejili brezposelnost. niste pa naredili ničesar, da bi rešili že obstoječa delovna mesta. vemo, da je ogromno ljudi izgubilo službo v času covidkrize. in kaj ste naredili za njih? drugi smo v evropski uniji po brezposelnosti. prekaša nas samo grčija. o tem bi se res morali zamisliti, ne pa da greste gradbenim lobijem podarjat naše okolje, našo naravo, našo vodo in zrak. veste, tudi to, da znižate nadomestilo za brezposelnost na namesto , da podarjate delodajalcem subvencije, ne glede na to, ali oni odpustijo delavce v tem času ali ne, to so stvari, o katerih bi se morali prav resno zamisliti. ne pa, da boste sedaj imeli neke gradbene projekte. slišali smo zagon gradbeništva in da ni nobenih dodatnih stroškov. s čim boste pa gradili, če ni nobenih dodatnih stroškov, lepo vas prosim?! izrabljate tako imenovane izredne razmere, ki jih dejansko ni. bila je epidemija, s katero se niste adekvatno soočili. ljudje so umirali v domovih za starejše, zrihtali ste nam maske, ki ne delujejo, respiratorji, ki ne delujejo, provizije so šle v nebo in sedaj boste še uničevali okolje. kršenje . člena ustave, ki pravi, da je referendum dopustno onemogočiti samo v primeru obrambe, varnosti ali odprave posledic naravnih nesreč. ali smo v vojni? ali smo v vojni, vas sprašujem. ja, seveda, minister tonin bo sedaj z nekimi vojaškimi natovimi letali preletaval domove za starejše. oglašanje iz dvorane nima izpita. lepo, se bo pa peljal zraven, tudi tega mu ni treba. ali bo pa spodaj fotografiral, kaj je čudovitega naredil. tako kot se je pred skladišči kar naprej fotografiral. povejte mi, kaj pomaga starejšemu človeku, ki ni dobil zdravstvene oskrbe v domu za starejše, če mu grmijo letala nad glavo. kaj mu pomaga? kaj ima z varnostjo ukinjanje pravice do referenduma? naravne nesreče ali je bila poplava? smo imeli gozdne požare? skratka, sprenevedanje do konca. onemogočili ste okoljevarstvenim organizacijam, ki počnejo to, kar bi morali vi tukaj v parlamentu početi, da sploh sodelujejo v teh postopkih. jasno mi je postalo včeraj, ja, nas so pripeljali ljudje v ta parlament, vas pa lobiji. in vsak služi svojemu gospodarju. jaz sem ponosna, da služim tistim, ki se borijo za pozitivne stvar, za zrak, vodo in ostalo. cel kup potaknjencev smo dobili v zakon, ki ki naj bi reševal korona krizo. in ti podtaknjeni so velik problem. tako da jaz nikakor ne morem podpreti tega. bi pa rekla, da te večerne seje so zelo zanimive, kajti vi očitno se vedeli precej prej kot mi, da bo ta seja, ker ste uspeli svoje ljudi obvestiti, vsi ljudje niso mogli priti na to sejo. nekateri poslanci so od daleč, tako da je vaša večina še lepše zagotovljena in medsebojno pogovarjanje dobro, ampak si del koalicije. hvala.",2020,05,1963,Levica,F,neutral
"hvala lepa, predsednik. moram se odzvati na stališče poslanske skupine levica. mislim, da so šli na zelo oseben nivo. to, da je računsko sodišče v bohinju odkrilo nepravilnosti, je sicer res, ampak so jih v končnem poročilu odpravili, vse. kar se tiče lokala, o čemer so me že na odboru, to je osebna stvar moje žene, poleg tega ni šlo za nikakršno krivo odtujitev, šlo je za zakonskopravno odtujitev, s katero sva pošteno plačala vse tisto, kar je bilo treba plačati, poleg tega, da so nama priznali tridesetletno, štiridesetletno delo v tem lokalu, vlaganje iz najinega žepa. in ta stvar je pravno čista. če ne verjamete, se pozanimajte na tožilstvu v kranju, kjer je bila podana kazenska ovadba. to kazensko ovadbo smo preživeli. se pravi, posel je bil čist, to sem že povedal na odboru, in ne dopuščam, da se pri neki tematiki, ki je državna, lokalna, spuščate na nivo mene osebno. to ni demokratično. vi ste se postavili v vlogo sodnika in tega ne bom dopuščal. če boste šli predaleč, bom uporabil pravna sredstva in zaščitil svoje dobro ime.",2020,05,1960,SAB,M,neutral
"najlepša hvala. narava je ena sama, zato jo moramo ohranjati, vendar ne za vsako ceno. treba je tudi dokončati kakšno hidroelektrarno, zgraditi nove tovarne, proizvodnje, ker ljudje rabijo nova delovna mesta, denar za preživetje, ker od gledanja trave ne bodo siti. že ptički na veji čivkajo, da je naša republika slovenija prejela uradni opomin zaradi nepravilnega prenosa direktive o habitatih in direktive o pticah. julija smo tako prejeli obrazloženo mnenje zaradi neizpolnjevanja obveznosti, kar nas ne preseneča. slovenija kot slovenija je v odgovoru evropski komisiji zadovoljivo pojasnila polovico zadev. cilj zakona je uskladitev slovenske zakonodaje z zakonodajo eu, natančneje z direktivo o habitatih, kar bo vplivalo tudi na izvajanje posegov v prostor. strinjamo se, da se s spremembo . člena zakona ustrezneje opredelijo izjeme, bolj restriktivno in v tesnejši navezavi varstva pred naravnimi in drugimi nesrečami. jasno se tudi opredeli prenehanje stanja ter da pristojna služba za varstvo narave v dneh po prenehanju ugotovi vpliv izvajanja nujnih del in ukrepov na cilje ohranjanja biotske raznovrstnosti in varstva naravnih vrednot. med drugim se v . členu bolj precizno določa, da mora imeti vzpostavitev nadomestnega habitata enake naravovarstvene značilnosti kot nadomeščeni habitat ter da mora to območje po vzpostavitvi dobiti enak pravni status kot nadomeščeno območje. v slovenski nacionalni stranki pa nas je zbodel predvsem . člen, zato smo vložili amandma na matičnem delovnem telesu, ki je sprožil val ogorčenja, zgražanje nevladnikov in tistih protestnikov pred hramom demokracije, pa še marsikje drugje. v naši stranki smo naslovili tudi nič koliko pisnih in ustnih poslanskih vprašanj na to perečo temo. poudarjamo, da niso vse nevladne organizacije slabe. enim gre za javno korist, drugim za postranski zaslužek, zato je prav, da nevladne organizacije izpolnjujejo določene pogoje, ker brez tega pač ne gre kar tako vsepovprek. zbodlo nas je dejstvo, da predstavniki določenih nevladnih organizacij s svojim kvaziznanjem komentirajo strokovno delo organov odkrivanja. določena sporočila, ki jih v javnost posredujejo nevladne organizacije, so nevzdržna ter škodljiva za javni red in mir, kajti njihova stališča, mnenja vzbujajo zaskrbljenost med državljani in državljankami republike slovenije. v slovenski nacionalni stranki menimo, da je potrebno določene nevladne organizacije črtati, imeti moramo samo peščico tistih, ki so res koristne in delajo za dobrobit države. še vedno imam živo pred očmi, da so predstavniki pic nevladnih organizacij ilegalnim migrantom dajali navodila, kako zlorabiti sistem mednarodne zaščite, in za slednje še prejemali težko prislužena proračunska sredstva davkoplačevalcev. tako so bile tudi pritožbe s strani društva za zaščito okolja in narave alpe adria green slovenija glede okoljevarstvenega soglasja arsa za projekt magna hoče slivnica. društvo za proučevanje rib slovenije se je vtikalo tudi v hidroelektrarno mokrice. strah jih je bilo, da bi se ogrozile ribje vrste in tako dalje. ribe bodo šle malo drugam, če ne bodo mogle biti na tisti skalici! to so zadeve, ki so bile kaplja čez rob, in zato naj ministrstvo za okolje in prostor pripravi zakon, da se prevetri, katere so organizacije v javnem interesu. bi se pa še zahvalil zakonodajno pravni komisiji, da tudi danes še nismo dobili njihovega mnenja na mizo. hvala.",2020,05,1969,SNS,M,neutral
"gospod rajh, v minuti proceduralnega predloga še niste niti nakazal na to kaj je vaš proceduralni predlog. želite dokončati?",2020,05,1986,LMŠ,F,neutral
jaz bi se prijavil za razpravo.,2020,05,1967,SAB,M,neutral
"hvala lepa. gospod poslanec, imate besedo za postopkovni predlog. izvolite.",2020,05,1956,SDS,M,neutral
"dajte, mislim, ne vem kam bomo prišli s temi proceduralnimi. če je zakonodajno pravna služba to rekla, potem pa ne vem zakaj bi potrebovali še njeno mnenje, ne? mislim, glejte kolegi, prosim, da se malo umirimo. dejstvo je, da sem pričakoval, da bo danes nešteto postopkovnih glede na to, kar smo opazovali na delovnem telesu, ampak jaz predlagam, da se vsaj ne podvajamo, da damo en del postopka skozi, da lahko damo potem naslednjega. najprej kolega kordiš, potem kolega han.",2020,05,1978,SMC,M,neutral
"hvala, kolegica za to razpravo. postopkovno ima gospod prednik. izvolite.",2020,05,1986,LMŠ,F,neutral
hvala lepa. prehajamo na predstavitev stališč poslanskih skupin. besedo ima poslanska skupina stranke alenke bratušek in marko bandelli. izvolite.,2020,05,1953,DeSUS,M,neutral
"hvala za besedo, predsedujoča. spoštovani minister, kolegice in kolegi! varovanje narave je naša dolžnost in poslanstvo, vendar moramo o ohranjanju narave vedno govoriti v odnosu s človekom. človek je namreč edino bitje, ki lahko načrtno oblikuje okolje v lastno korist. a človek se spreminja in tudi njegove zmožnosti spreminjanja okolja rastejo. zato je treba zakonodajo vedno prilagajati novim zahtevam. predlog zakona o spremembah zakona o ohranjanju narave ima cilj uskladitev slovenske zakonodaje z zakonodajo evropske unije. med drugim se pogovarjamo o spremembah pri praksi uporabe zakona, ukrepih, s katerimi bo nosilec denarnega zneska v vrednosti povzročene okrnitve narave. večjo pozornost pa so vzbudili vloženi amandmaji. v dneh pred . sejo odbora za infrastrukturo, okolje in prostor smo bili poslanci državnega zbora deležni toče sporočil s strani posameznikov ali skupin z apeli o glasovanju o vloženih amandmajev. prej kot spodbudno je ta toča sporočil povzročila ravno nasprotni učinek večina teh sporočil je imela enako besedilo, in sicer da gre v predlaganih spremembah med drugim za določanje, kdo ima pravico braniti in zagovarjati naravo. v poslanski skupini desus poudarjamo, da braniti in zagovarjati naravo ni pravica, temveč je dolžnost vsakega posameznika. pri ohranjanju narave je vedno treba iskati določene kompromise. treba je namreč najti ravnovesje med ohranjanjem narave in izvedbo projektov, ki bi v veliki meri koristili ljudem. radi bi zagotovili delovna mesta, pa ne bi gradili tovarn. radi bi se vozili z električnimi avti, pa ne bi postavljali elektrarn. še mnogo drugih stvar bi imeli radi, pa vendar smo na tem svetu omejeni s tehnologijo, ki jo imamo. zato moramo napredovati in moramo graditi kot tehnološka družba, da izpolnimo vse večjo rast želja in potreb. s tem razlogom moramo tudi zakonodajo periodično premisliti, preveriti in po potrebi prevetriti. na odboru za infrastrukturo, okolje in prostor so govorniki z nevladnih organizacij omenili tudi anomalije med njimi. po njihovih besedah naj bi obstajale tudi kakšna društva ali zavodi, ki morda ne delajo dovolj kvalitetno. v poslanski skupini desus želimo izpostaviti, da takšni primeri lahko mečejo slabo luč na celotno podobo nevladnih organizacij, katerih primarna naloga je varovanje okolja. še posebej pa je treba izpostaviti možnost okoriščanja na račun zunanjega izražanja javnega interesa. takšna dejanja so nespodobna in skrajno neprimerna. nevladne organizacije ne delajo v lastno korist, temveč v korist širše javnosti. to velja tudi pri naravovarstvenih organizacijah, ki v današnjem trendu okoljske ozaveščenosti tako lahko izkoriščajo tržni potencial svojega imena. amandmaji, ki tako rečeno zaostrujejo pogoje za pridobitev statusa naravovarstvene organizacije v javnem interesu in so bili sprejeti na odboru za infrastrukturo, okolje in prostor, naj ne bodo razumljeni kot kazen, temveč kot spodbuda k boljši povezanosti nevladnih organizacij v svojem poslanstvu. poslanci poslanske skupine desus še posebej poudarjamo, da to ni nikakršna vojna napoved ohranjanju narave. dodatno izkoriščanje tega izraza, kot ga želijo predstaviti določene skupine, je neprimerno. ohranjanje narave je še vedno ena izmed primarnih nalog posameznika in pravilno je, da nas organizacije in posamezniki na boljše ravnanje vedno opominjaj. a kljub temu je primerno, da ustvari sito s kriteriji, ki bodo v največji možni meri zmanjšali zlorabe. v poplavi t. i. ozaveščanja se premnogokrat zgodi, da se ustvari napačna slika. poslanci poslanske skupine desus bodo zato danes glasovali za predlog zakona o spremembah zakona o ohranjanju narave in za vložene amandmaje koalicije. verjamemo, da bodo novi pogoji spodbuda vsem manjšim organizacijam, da se povežejo. njihov končni cilj je tako podoben opominjati na pomembnost ohranjanja okolja. vsak pravi zagovornik narave bo tako našel pot, da bo svoje poslanstvo še naprej lahko v popolnosti opravljal. hvala.",2020,05,1957,DeSUS,M,neutral
"hvala lepa za besedo, spoštovani podpredsednik. spoštovani minister, državna sekretarka, državni sekretar, spoštovane kolegice in kolegi poslanci. tretji protikoronski paket se predstavlja kot izhodna strategija vlade republike slovenije iz ekonomske krize, ki je posledica epidemije. vlada je v zadnjem trenutku v noči na . maj razglasila konec epidemije, s čimer je odločila tudi, da bodo konec maja prenehali veljati skoraj vsi ukrepi iz prvih dveh paketov za omilitev gospodarskih in socialnih posledic ekonomije. ukrepi pomoči vzpostavljeni pred komaj slabima dvema mesecema se tako že iztekajo. vlada si torej s svojimi nepremišljenimi odločitvami sama otežuje situacijo, žal pa s tem tudi še dodatno zmanjšuje predvidljivost za prizadete delodajalce in ljudi. pandemije pač ne bo konec če vlada razglasi konec epidemije. seveda to ne pomeni, da zakon ne prinaša tudi dobrih in koristnih rešitev. škoda je le, da mnogi od njih niso bile vključene že prej ali da ne bodo podaljšane. ob odsotnosti pravočasne pomoči in ob prestrogih pogojih upravičenosti v dosedanjih paketih namreč marsikateri delodajalec ni koristil pomoči, temveč se je odločil za opustitev ali prekinitev dejavnosti in napotitev delavcev na zavod za zaposlovanje. vsaka taka situacija je dvignila število brezposelnih in zmanjšala možnost za ponovno obuditev njihovih delovnih mest. ena od naših glavnih kritik je kratkotrajnost predlaganih ukrepov. v zadnjih tednih je postalo popolnoma jasno, da se posledice globalne pandemije ne bodo končale z vladno razglasitvijo konca epidemije v sloveniji. mnoge panoge, predvsem turizem, gostinstvo, industrija srečanj in dogodkov, pa tudi mnoge druge panoge na primer avtomobilska industrija in prevozništvo bodo posledice in upad prihodkov čutile še dolge mesece. zato smo, spoštovane in spoštovani, z amandmaji predlagali številne dopolnitve zakona, za katere menimo, da bi prispevali k uspešnejši in učinkovitejši izhodni pomoči gospodarstvu. predlagali smo, da se ukrep subvencioniranega čakanja na delo podaljša do konca avgusta in to za vse panoge. tukaj smo sicer slišali iz strani ministra, da se z vladnim oziroma koalicijskim amandmajem širi ukrep na vse panoge, a žal še vedno samo za en mesec. na ta način bi čim širšemu krogu podjetij ponudili možnost, da ohranijo zaposlenost in svoje ključne kadre. predlagali smo tudi, da bi se lahko turistični boni potrošili za veliko večji spekter storitev v turizmu, kot so na primer gostinske, kulturne in športno turistične storitve in ne zgolj samo za nočitev z zajtrkom, saj bi s tem podprli tak razvoj slovenskega turizma, kot smo ga zastavili z našo strategijo, ki ne temelji zgolj na hoteli, temveč na zelenem, kulinaričnim in aktivnem turizmu. poleg tega bi bone izplačali v štirih nerazumljivo po evrov in ne v enem znesku, zato da bi omogočili bolj razpršeno potrošnjo denarja med številnimi različnimi ponudniki turističnih storitev. izhod iz stanja zamrznitve večine gospodarskih dejavnosti in življenja ljudi ne bo enkraten dogodek, temveč dolgotrajen proces, ki zahteva svoj čas. podjetja bodo iz svoje zamrznitve prišla z manjšimi finančnimi sredstvi in še vedno z likvidnostnimi. šibka podjetja in oslabljeno gospodarstvo bodo samo še povečala skrb ljudi. kljub počasnemu sproščanju omejitvenih ukrepov nas še vedno spremlja veliko večja stopnja negotovosti, kot kadarkoli prej. določena socialna distanca je še vedno potrebna in z njo tudi še naprej omejevalni ukrepi, ki naj omogočajo, da bi gospodarstvo delovalo . dokler gospodarstvo ne bo moglo delovati , bomo soočeni z gospodarsko krizo, s tem pa tudi z naraščanjem brezposelnih, ki lahko zelo kmalu preseže mejo tisoč. zato potrebujemo takšno izhodno strategijo, ki bo bolj premišljena, ki bo podpirala izhod iz zamrznitve podjetja iz različnih dejavnosti in ki bo vključevala bolj dolgoročne ukrepe, ki se ne bodo iztekli čez en ali dva meseca. zato nas zlasti skrbi, ker vlada tudi ta paket, namesto bolj učinkovite pomoči, ponovno podtika rešitve, ki nimajo zveze z učinkovito pomočjo. ustavno sporno rahljanje gradbenih in okolijskih predpisov v drugem členu je na primer ključna vsebina, ki poleg načina sprejemanja zakona, močno kazi podobo zakona in ruši zaupanje, da bo vlada s svojim načinom delovanja uspešna. socialni demokrati iz navedenih razlogov predlaganega zakona ne bomo podprli. hvala lepa.",2020,05,1978,SD,M,neutral
"hvala lepa. kolegica tomić, imate besedo za postopkovni predlog, da državni zbor na naslednji seji opravi razpravo o odgovoru.",2020,05,1978,SMC,M,neutral
hvala lepa. stališče poslanske skupine stranke modernega centra bo predstavil mag. branislav rajić. izvolite.,2020,05,1953,DeSUS,M,neutral
"najlepša hvala. in hvala za vprašanje. drži, v petek smo bili v krškem. gospod šiško, jaz se opravičujem, ker nismo poslali obvestila poslankam in poslancem, da bi se vzporedno s tem, ko smo bili v krškem, lahko v zvezi z aktualno problematiko sestali tudi z vami. to sem že opozoril prej, ko smo se pogovarjal na hodniku o tem, naše službe, da ko gremo na teren, ste poslanci vključeni. glede na varnostne razmere, ki so bile v krškem in na sploh, so morda zaradi tega odločili, da ne. vrbina, odlagališče srednjeradioaktivnih odpadkov, to je urgentna stvar, ki jo nujno potrebujemo. to sem poudaril tudi v petek na obisku. kar se pa tiče celotne zgodbe glede samega projekta, mora slovenija mora izpolniti vse zaveze iz meddržavne pogodbe z nek in najkasneje do leta prevzeti svojo polovico odpadkov s trenutnega skladišča, na lokaciji nek. v ta namen je realizacija odlagališča nizko in srednjeradioaktivnih odpadkov v vrbini nujna. po informacijah, ki so trenutno na voljo vsaj na našem ministrstvu, se trenutno zatika predvsem pri pridobivanju vseh potrebnih dovoljenj za gradnjo. to smo izpostavili tudi na novinarski konferenci. za pospešitev tega projekta je ministrstvo z vsemi vpletenimi vzpostavilo aktiven dialog, naredili smo redno koordinacijo na mesečni ravni, da skupaj s pristojnimi okoljskimi organi, tukaj imam v mislih zlasti arso, najdemo ustrezne rešitve, ki bi lahko omogočile pridobitev gradbenega dovoljenja do konca leta . brez veze, da operiramo samo s fakti, ampak je prav, da tudi to časovno umestimo. jaz verjamem, da se tudi kolega minister za okolje in prostor zaveda te problematike, da če želimo naredit korak naprej, potem odlagališče nujno potrebujemo tudi za morebitno odločitev o umeščanju nek . to eden izmed pomembnih pogojev. kot vam je verjetno tudi znano, sta po neverjetnih letih za dokončno potrditev pripravljena, kar ste tudi omenili, oba zahtevana programa po meddržavni pogodbi, torej program razgradnje nek in program odlaganja nizko in srednjeradioaktivnih odpadkov iz izrabljenega jedrskega goriva. prešla sta tudi že vse notranje postopke, predelali so ju v obeh državah, tako na vladi republike slovenije kot tudi v hrvaškem saboru. kot novoimenovani predsednik slovenske delegacije meddržavne komisije si bom pač prizadeval, da se meddržavna komisija, ki je v skladu z meddržavno pogodbo odgovorna za njun dokončen sprejem, čim prej sestane. naj pa povem, da z naše strani smo pobude že dali, da pride do srečanj s hrvaško stranjo, kajti zavedam se namreč, da je dokončno potrditev obeh programov prvi ključni vsebinski korak, ki bo izpolnil vsa potrebna pričakovanja v zvezi z zagotavljanjem najvišje možne jedrske varnosti v državi. če zaključim. vrbina je nujna tudi iz naslova, da se zažene investicijski tok. zagotovo. investicije potrebujemo, jo potrebujemo. takrat sem to omenil na novinarski konferenci, kot ste me citirali, da to ni tako urgentna stvar, zlasti ker vem, koliko časa se pridobivajo okoljevarstvena dovoljenja. in mi tukaj čakamo. jaz pozivam tudi arso in vse vpletene, da čim prej naredimo korak naprej. po gradbenem dovoljenju, ko pridobimo soglasje s strani arsa, se lahko začne graditi.",2020,05,1985,,M,neutral
"hvala, gospa ministrica. gospod poslanec, imate zahtevo za dopolnitev odgovora. izvolite.",2020,05,1986,LMŠ,F,neutral
