text,sent
slovenija je v skladu s podnebnim svežnjem zavezana da do leta  zagotovi  odstotkov potrebne energije iz obnovljivih virov trenutno ta delež znaša  odstotkov je povedal erjavec ki meni da gre za kar zahtevno nalogo ki pa bi jo lahko izpolnili s povečanjem gradnje hidroelektrarn in sončnih celic ter večjo izrabo lesne biomase,positive
janez kopač z ministrstva za gospodarstvo foto dare čekeliš,neutral
kopač slovenija bo imela težave pri uresničevanju cilja eu,neutral
kot je na današnjem posvetu o prehodu v nizko ogljično družbo priložnosti in tveganjih za evropsko gospodarstvo povedal v d generalnega direktorja direktorata za energijo na ministrstvu za gospodarstvo janez kopač se razmere na področju rabe obnovljivih virov energije v sloveniji skozi leta poslabšuje slovenija bo imela velike težave pri uresničevanju cilja ki ga je sprejela v okviru eu to je  odstotkov obnovljivih virov energije v celotni porabi do leta  bo slovenija težko prišla do znižanja emisij kot je načrtovano z evropskimi cilji zato se bo verjetno treba sprijazniti z bistveno večjim stroškom emisijskih kuponov je dejal,neutral
slovenija se sooča s povečanjem porabe električne energije ki bo sledilo tudi v prihodnjih letih zato je treba po njegovem mnenju dati večji poudarek obnovljivim virom energije in učinkoviti rabi energije kot meni brez nove nuklearne elektrarne slovenija ne more izpolniti potreb po zagotavljanju električne energije v prihodnje saj bo cela vrsta objektov do leta  odšla v pokoj ,neutral
delodajalci podpirajo cilje do leta ,neutral
slovenska industrija podpira cilje ki morajo biti doseženi do leta  odstotno zmanjšanje emisij toplogrednih plinov odstotno povečanje deleža rabe obnovljivih virov energije in odstotno povečanje učinkovite rabe energije je na posvetu dejal generalni sekretar združenja delodajalcev slovenije jože smole,positive
smole pravi da je za gospodarski sektor ključnega pomena vprašanje kako te cilje izpolniti na stroškovno najučinkovitejši način za industrijo je predvsem pomembno kako se bo pripravila na nove in obsežne zahteve v zvezi s predvidenimi znižanji emisij toplogrednih plinov velikega pomena bo tudi energetska učinkovitost ne le zaradi znižanja emisij temveč tudi zaradi zmanjšanja odvisnosti od uvoza nate in plina je poudaril,neutral
reševanje finančne krize ne sme ogroziti reševanja podnebne,neutral
svet se sooča z dvema pomembnima globalnima izzivoma s finančno gospodarsko in socialno krizo ter podnebnoenergetsko krizo finančna kriza ne sme pomeniti da bi se reševanja podnebne krize lotili ko bomo rešili prvo je dejal sekretar na ministrstvu za gospodarstvo zoran kus če bi ravnali tako bi reševanje podnebne krize pomenilo ogromne stroške ali pa bi že prišli do tiste točke ko poti nazaj več ni je poudaril in dodal da se je treba z obema soočiti hkrati in ju hkrati tudi reševati ukrepi oziroma spoprijemanje za prvo so že v polnem teku medtem ko je priprava predlogov ukrepov za podnebno krizo v pogajanjih in pripravah je navedel,neutral
priprave so po njegovih besedah intenzivne za podnebno konferenco v koebenhavnu ki bo konec leta priprave pa potekajo tudi na področju implementacije podnebnoenergetskega zakonodajnega svežnja v prakso torej kako pripraviti industrijo da bo ta izziv praktično lahko izvedla,neutral
župan kangler poziva vlado naj reši več kot  zaposlenih v mariborski tovarni siemens vlada naj prek železnic kupi podjetje ali od siemensa zahteva naj tovarno ohrani pravi,positive
medtem ko slovenski geoplin še pripravlja analizo o škodi ki je nastala zaradi plinskega spora med rusijo in ukrajino so hrvaški delodajalci že sporočili da je njihovo gospodarstvo izgubilo  milijonov evrov,negative
predsednik evropske komisije jose manuel barroso,neutral
po plinski krizi ne bo negativnih ukrepov proti ukrajini čeprav nismo bili veseli tega problema je danes v bruslju poudaril predsednik evropske komisije jose manuel barroso po srečanju z ukrajinskim predsednikom viktorjem juščenkom,negative
predsednik juščenko mi je danes zagotovil da bo ukrajina spoštovala sporazum z rusijo je povedal barroso nobenih negativnih ukrepov proti ukrajini ne bomo sprejeli je zatrdil in dodal da so bili zelo razočarani zaradi tega problema barroso verjame da ukrajina ni namerno povzročila krize a problem kljub temu ostaja objektivno dejstvo,neutral
konkreten korak v prizadevanjih da se kaj takega ne bi več ponovilo oziroma da plinska kriza ne bi postala redni novoletni dogodek je posebna mednarodna energetska konferenca ki jo je barroso napovedal za  marec v bruslju vlagateljska konferenca naj bi bila namenjena posodobitvi ukrajinskega energetskega sistema je pojasnil predsednik komisije,neutral
juščenko pa je danes v bruslju vnovič zatrdil da ukrajina ni nič kriva za plinsko krizo ki je v eu najbolj prizadela bolgarijo in slovaško resne posledice pa je čutila tudi slovenija plinska kriza po njegovih besedah ni bila tranzitni problem ampak problem dobave je poudaril češ da noben ukrajinski politik ne more zapreti ruskih pip,neutral
stana analiza o škodi zaradi plinskega spora še poteka,neutral
analiza o škodi ki jo je geoplin utrpel zaradi plinskega spora med rusijo in ukrajino še poteka rezultati pa bodo znani prihodnji teden je danes povedal generalni direktor geoplina alojz stana zaradi spora je bila slovenija podobno kot druge evropske države skoraj dva tedna brez ruskega zemeljskega plina,negative
gospodarstvo izgubilo  milijonov evrov,negative
na hrvaškem je zaradi plinske krize četrtina industrije utrpela neposredno škodo in sicer je ta znašala dve milijardi kun  milijonov evrov so ocenili v hrvaškem društvu delodajalcev hup dodali so da gre za odstotek celotnega letnega prihodka industrije,negative
zaradi pomanjkanja plina so imela nekatera podjetjaâ od  do  odstotkov manj letnega dobička največ izgub so imeli v kemijski industriji ki je zgubljala približno  evrov dnevno je objavil hup,negative
na hrvaški televiziji htv so v nedeljo poročali da je zagrebško imelo podjetje za izdelavo akumulatorjev munja ogromno škodo ker so zaradi pomanjkanja plina poškodovani tudi stroji in oprema sicer pa je ravno januar najbolj pomemben mesec za proizvodnjo akumulatorjev izgub ni mogoče izmeriti je dejal predsednik uprave munje ivan milolože ocenil je da so vsak dan izgubljali dva milijona kun  evrov,negative
podobne dnevne izgube je imelo tudi podjetje limex iz donjeg miholjca mesta v slavoniji na meji z madžarsko gre za enega izmed največjih evropskih proizvajalcev gradbeniške opreme ki ima  delavcev,neutral
hup opozarja da bo plinska kriza vplivala tudi na gospodarsko rast vendar pa niso ocenili za koliko naj bi zmanjšala predvideno dvoodstotno rast bdp ali vplivala na trg delovne sile,neutral
bolgarija še naprej grozi z jedrsko elektrarno,negative
jedrska elektrarna kozloduj,neutral
bolgarski parlament je v petek odobril ponoven zagon omenjenih reaktorjev nuklearke ki leži na donavi okoli  kilometrov od meje s srbijo nuklearka ima šest reaktorjev iz nekdanje sovjetske zveze,negative
posredna in neposredna škoda zaradi plinskega spora bo dosegla  milijonov evrov je po poročanju bolgarskih medijev dejal bolgarski minister za energetiko petar dimitrov,negative
ob tem je ocenil da ta izguba nalaga vnovični zagon tretjega in četrtega reaktorja edine bolgarske jedrske elektrarne v kozloduju to so sicer zaradi zastarelosti in varnostnih razlogov zaprli neposredno pred vstopom bolgarije v eu možnost odprtja omenjenih reaktorjev je predvidena v sporazumu med bolgarijo in eu pri čemer ponovno aktiviranje četrtega reaktorja zahteva štirimesečno tehnično pripravo po tem pa bodo evropsko komisijo zaprosili za dovoljenje dodal je da ta zahteva bolgarije mogoče ne bo odobrena,neutral
dimitrov je dejal da od ponovnega zagona četrtega reaktorja lahko pričakujejo od  do  milijonov evrov prihodkov pri čemer pa ji ne bo treba dodatno kupovati goriva saj ima nuklearka zaloge za pet mesecev,negative
bolgarija je na predlog evropske komisije zaprla prve štiri reaktorje ki imajo moč po  megavatov prvega in drugega so zaprli konec leta  tretjega in četrtega pa konec leta  peti in šesti reaktor ki sta novejše izdelave imata po  megavatov inštalirane moči in zadovoljujeta varnostne kriterije evropske komisije,neutral
naša televizijska programa pop tv in kanal a sta znova dobila naziv superbrands kar pomeni da sodita med  najmočnejših blagovnih znamk v sloveniji,positive
pop tv je ena od najmočnejših znamk v sloveniji isto velja za kanal a,positive
izbrane znamke dobijo poseben nagradni znak njihov profil pa objavijo tudi v knjigi ki jo nekateri imenujejo branding biblija ,positive
mednarodna organizacija superbrands bo na ljubljanskem gradu predstavila izbor najmočnejših blagovnih znamk v sloveniji naziv superbrands slovenija  bodo podelili  najmočnejšim znamkam med katerimi sta tudi programa pop tv in kanal a,positive
izbor je opravil strokovni svet ki je ocenili preko  blagovnih znamk finalistov ter podelil naziv superbrands slovenija  tistim znamkam ki porabnikom ponujajo funkcionalne inali emocionalne koristi učinkoviteje kot to počnejo konkurenčne znamke so razložili v organizaciji superbrands adriatic,positive
superbrands,positive
pop tv in kanal a sta naziv superbrands prejela tudi za leto  foto damjan žibert,neutral
mednarodna organizacija superbrands je edina globalna in neodvisna avtoriteta na področju brandinga označevanja prisotna je v več kot  državah po vsem svetu od leta  pa tudi v sloveniji kot organizacija ki temelji na identifikaciji in imenovanju izjemnih blagovnih znamk analizira uspehe posameznih blagovnih znamk na vseh pomembnih svetovnih trgih ter tako prepoznava tiste ki so uspešnejše od konkurence nagrajuje jih z neodvisnim in visoko cenjenim superbrands statusom v desetletnem obdobju je postal superbrands priznano merilo uspeha posamezne blagovne znamke,positive
po pol leta moledovanja in pogajanj so nekdanji zaposleni v kranjskem ibiju le dočakali odpravnine a izplačali so jih brez zamudnih obresti,neutral
nekdanji zaposleni v kranjskem ibiju ki se po likvidaciji podjetja že pol leta borijo za izplačilo odpravnin so v tem tednu dobili izplačano večino odpravnin preostanek pa naj bi prejeli še do konca tega meseca uspeh v pogajanjih so dosegli potem ko so prejšnjo sredo s protestnim shodom od likvidacijskega upravitelja zahtevali odgovore,neutral
od  delavcev ki so zaradi likvidacije podjetja lansko poletje izgubili delo jih je  v minulem tednu dni dobilo izplačane odpravnine v celoti  delavcev pa je prejelo približno polovico zadnji del odpravnin je bil v torek izplačan brez zakonskih zamudnih obresti saj se je vodstvo odločilo izplačati odpravnine v čim večjem deležu vsem delavcem do torka je bilo izplačano  odstotkov vseh odpravnin katerih vrednost skupaj znaša  evrov predvidoma do konca tega meseca pa naj bi bile vsem delavcem izplačane odpravnine v celoti skupaj z zamudnimi obrestmi,neutral
danes pohvale za vodstvo,positive
večina delavcev ibija je vendarle dobila odpravnine,positive
aleksander gorečan ki je bil v ibiju  let zaposlen kot varnostnik in je na današnjem sestanku z likvidacijskim upraviteljem zastopal delavce je poudaril da je z izplačilom izredno zadovoljen dobil je namreč tudi zagotovilo da bo do konca meseca odpravnine skupaj z obresti prejelo tudi preostalih pet delavcev ki so zaradi poteka likvidacijskega postopka še vedno zaposleni,neutral
kot je spomnil so bila pogajanja za odpravnine izredno težka pol leta smo prosili se pogajali in moledovali da bi prišli do svojega denarja je pojasnil in dodal da se je v zadnjem tednu situacija bistveno izboljšala potem ko so pripravili protestni shod in so na vodstvo ibija pritisnili tudi mediji in država brez pritiska medijev in države mislim da nam ne bi uspelo doseči izplačilo odpravnin v tako kratkem času je dejal gorečan in dodal da je svoj del prispeval tudi minister za gospodarstvo matej lahovnik ki je od vodstva ibija s pismom zahteval odgovore če smo prejšnji teden kritizirali vodstvo ga moramo sedaj pohvaliti je zadovoljen gorečan,neutral
likvidacijski upravitelj anton ahac pa je pojasnil da se je skupaj z lastniki in nadzorniki ves čas prizadeval da bi čim prej poplačal delavce in druge upnike vendar se je situacija zaradi finančne krize zaostrila in nastale so težave pri pridobivanju likvidnostnih sredstev tudi oprema se ni prodajala tako kot smo načrtovali sedaj upamo da bo unovčevanje likvidacijske mase šlo hitreje je dejal,neutral
ahac pa ni želel komentirati kako je lastnikom sedaj v tednu dni uspelo zagotoviti sredstva za odpravnine ki jih v preteklih šestih mesecih niso mogli pojasnil je le da so dodatna likvidnostna sredstva zagotovili z dodatnim unovčevanjem likvidacijske mase pri tem so bile in so težave ampak likvidacija poteka v skladu z zakonodajo je zagotovil,negative
gorečan pa je opozoril da bodo v primeru če ne bodo dobili vseh odpravnin kot je bilo obljubljeno vztrajali do konca nam je pomembno da lastniki denar zagotovijo in ni naša stvar kje ga dobijo je dejal gorečan ki je tako kot večina delavcev zadovoljnih z doseženim v zadnjem tednu v celoti pa bodo zadovoljni šele ko bodo izplačane vse odpravnine skupaj z zamudnimi obrestmi,neutral
vseh  zaposlenih v kranjskem ibiju ki so zaradi likvidacije podjetja izgubili službo je dobilo izplačane celotne odpravnine skupaj z obrestmi,neutral
vsi zaposleni so prejeli izplačane vse odpravnine,neutral
vseh  nekdanjih zaposlenih v krajskem ibiju ki so lani poleti zaradi likvidacije podjetja izgubili službo so do danes prejeli izplačane vse odpravnine skupaj z zakonitimi zamudnimi obrestmi po večmesečnih prizadevanjih so pravi premik v pogajanjih z vodstvom podjetja dosegli po protestnem shodu minulo sredo,negative
vsi zaposleni smo do zadnjega evra dobili izplačane celotne odpravnine skupaj z obrestmi je danes povedal aleksander gorečan ki je bil v ibiju  let zaposlen kot varnostnik in je na sestanku z likvidacijskim upraviteljem antonom ahacem zastopal delavce pojasnil je da je bila s pomočjo pritiska javnosti njihova zgodba srečno zaključena,neutral
odpravnine za katere so se delavci borili skoraj pol leta bodo v tem trenutku številnim izmed nekdanjih ibijevih delavcev prišle zelo prav kar  jih namreč še vedno čaka na zavodu za zaposlovanje na novo službo gre večinoma za starejše delavke tekstilne industrije za katere delovnih mest v tem kriznem času praktično ni finančno stisko jim bodo vsaj začasno omilile odpravnine ki na primer za delavko z letno delovno dobo v podjetju znaša  evrov,negative
večina delavcev je odpravnine prejela že do srede ko so pri likvidacijskem upravitelju preverili kakšno je stanje teden dni po sprejetem dogovoru ahac je kljub oteženemu unovčevanju likvidacijske mase v času finančne krize zagotovil potrebnih  evrov za odpravnine do konca januarja kot je na zadnjem sestanku tudi obljubil,neutral
restavracije s hitro prehrano spadajo med redke zmagovalce gospodarske krize prehranjevanje v njih je zaradi rasti cen hrane celo bolj ugodno kot kuhanje doma mcdonalds bo zato odprl nove lokale in zaposlil  ljudi,positive
mcdonald s je med redkimi podjetji ki imajo v času krize celo večje dobičke kot pred njo,positive
leta  je mcdonald s ustvaril   milijarde dolarjev dobička kar je  odstotkov več kot leto prej prihodki pa so se povečali za tri odstotke na   milijarde dolarjev,positive
največja veriga restavracij s hitro prehrano na svetu mcdonald s namerava kljub svetovni finančni krizi v evropi odpreti  novih poslovalnic v katerih bo našlo zaposlitev  delavcev upočasnitve pri nas ni čutiti je za nemški finančni časnik povedal vodja mcdonaldsa za evropo denis hennequin,positive
nove restavracije bodo odprli po vsej evropi predvsem pa v španiji franciji italiji rusiji in na poljskem,positive
medtem ko druge panoge trpijo zaradi šibke konjunkture pa sodi ameriška veriga restavracij s hitro prehrano med maloštevilne zmagovalce krize zaradi rasti cen hrane je postala ponudba hitre hrane cenovno bolj ugodna kot pa doma skuhani obroki navajajo v mcdonald su,positive
draško veselinovič je prevzel vodenje nlb po mnenju poznavalcev je pred zahtevno nalogo ukvarjati se bo moral z gospodarsko krizo vprašanjem lastništva pa tudi z milijonsko nagrado svojega predhodnika,neutral
draško veselinovič,neutral
veselinovič ki bo  februarja dopolnil  let je po mnenju poznavalcev pred zahtevno nalogo na položaj prvega moža nlb prihaja z mesta predsednika uprave majhne deželne banke slovenije pred tem je vodil ljubljansko borzo od njene ustanovitve njegovo slovo s tega položaja je bilo povezano s postopkom atvp glede domnevno ohlapnega nadzora t i navideznih poslov v novem mandatu bo poleg tekočega poslovanja ena od tem zagotovo tudi lastništvo,neutral
vodenje nove ljubljanske banke nlb z današnjim dnem prevzema draško veselinovič doktor ekonomskih znanosti ki je v finančni svet vstopil kot dolgoletni direktor ljubljanske borze bo na vrhu največje slovenske banke nasledil marjana kramarja ta je svoj petletni mandat sklenil v soboto,neutral
nadzorni svet je veselinoviča za predsednika uprave največje slovenske banke imenoval  decembra lani glede na zaostrene razmere in izjemno zahtevno obdobje v katerega prihajamo bo ena od ključnih nalog zagotavljanje financiranja gospodarstva in stabilnosti banke hkrati pa intenziviranje zastavljenih procesov racionalizacije na vseh področjih poslovanja je takrat poudaril veselinovič,neutral
odmevno imenovanje,neutral
veselinovič se bo moral ukvarjati tudi z lastništvom največje slovenske banke,neutral
imenovanje novega prvega moža nlb je spremljala velika medijska odmevnost saj je postopek ki je potekal brez javnega razpisa sprožil trenja v vladni koaliciji največja opozicijska stranka sds je ministru za finance francu križaniču in premierju borutu pahorju tudi očitala da sta od nadzornikov nlb zahtevala veselinovičevo imenovanje kar pa sta oba zanikala pomisleke je imela tudi banka slovenije kjer so ocenili da je bil postopek izbire novega predsednika uprave nlb začet prepozno in izpeljan neustrezno ,negative
sprememba v vrhu nlb je pozornost pritegnila tudi zaradi nagrade v višini milijon evrov ki naj bi jo v skladu s svojo pogodbo prejel nekdanji predsednik uprave kramar nlb naj bi bila tudi udeležena pri financiranju managerskih odkupov podjetij,negative
sloviti steklarji z otoka murano v beneški laguni vse težje najdejo kupce za svoje umetnine ameriških turistov ki so na veliko zapravljali ni več konkurenco pa jim delajo tudi ceneni izdelki iz kitajske,negative
detajl muranskega stekla,neutral
župan mesta na vodi massimo caciarri je za rešitev muranskega steklarstva namenil  evrov murano je ena od naših težav ena od  težav benetk je povedal,neutral
sloviti izdelovalci steklenih izdelkov z italijanskega otoka murano priznavajo da so v resni krizi pravijo da je več kot letna tradicija ogrožena in dodajajo da so minili časi ko je skoraj vsak turist ki je obiskal benetke kupil spominek z murana,negative
številne delavnice samevajo delavce odpuščajo naročil ni v zadnjih petih letih se je nekaterim prodaja razpolovila od nekoč pet tisoč zaposlenih jih je delo ohranilo le tisoč močan evro je že pred izbruhom finančne krize odgnal ameriške turiste ki so še nedavno v dolgih vrtstah čakali na več tisoč evrov vredne izdelke poleg tega jim konkurenco delajo tudi ceneni ponaredki iz kitajske,negative
steklarskih mojstrov je vse manj saj poklic za mlade ni privlačen poleg tega se bo zaradi odpuščanj tudi manj ljudi izučilo zanj,negative
to bi lahko bil smrtni udarec je o krizi dejal predsednik beneškega sindikata steklarjev davide camuccio obstoj murana je ogrožen čeprav bi dve ali tri podjetja lahko obstala kriza se bo še poglabljala napovedujejo rešitev pa vidijo v iskanju novih trgov in oblikovanju unikatnih izdelkov,negative
obrtniki na muranu živopisne steklene izdelke izdelujejo že od  stoletja ponujajo vse od kozarcev in vaz do svečnikov nakita in okraskov otoček je dolgo veljal za središče evropske steklarske industrije,neutral
prihodnost je v unikatnih izdelkih menijo muranski steklarji,positive
francija je zagotovila da njeni protikrizni ukrepi ne bodo ogrozili panog ki so pomembne za delovna mesta v sloveniji pa res ne bodo na češkem in slovaškem niso tako prepričani,negative
od francoske vlade smo dobili zagotovila da ukrepi za premagovanje finančne in gospodarske krize ki jih že izvaja ali še načrtuje francoska vlada ne bodo ogrozili tistih panog ki so pomembne za delovna mesta v sloveniji je danes po srečanju s predsednikom francoske vlade francoisom fillonom v parizu povedal premier borut pahor,neutral
fillon je pahorju zagotovil da francija ne bo ogrozila delovnih mest v sloveniji,neutral
med večjimi francoskimi podjetji ki so prisotna v sloveniji velja omeniti proizvajalca avtomobilov renault in trgovinsko verigo leclerc,neutral
francija je tretji trgovinski partner slovenije v lanskem letu je blagovna menjava dosegla sedemodstotno rast in za nas je pomembno da finančna in gospodarska kriza večanja obsega blagovne menjave ne bi zaustavila je poudaril premier,neutral
za nas je bilo izjemno pomembno da smo od francoske vlade dobili zagotovila da ukrepi ki jih že izvaja in še načrtuje francoska vlada ne bodo ogrozili tistih panog ki so pomembne za delovna mesta v sloveniji je izpostavil pahor,neutral
na češkem in slovaškem je vzdušje drugačno,neutral
za slovenska delovna mesta sta še posebej pomembna francoski renault,neutral
češko predsedstvo evropske unije je ostro kritiziralo francoskega predsednika nicolasa sarkozyja ki je v četrtkovem televizijskem nagovoru napovedal sprejetje načrta podpore francoski avtomobilski industriji ki naj bi predvideval tudi zavezo proizvajalcev avtomobilov da ne bodo selili proizvodnje iz francije,neutral
poskusi izkoristiti finančno krizo za uvedbo takšnih oblik protekcionizma in zaščitnih ukrepov bi lahko upočasnili in ogrozili oživitev evropskega gospodarstva je v izjavi sporočil češki premier mirek topolanek,neutral
kot je pojasnil želi francoski predsednik zaščititi interese svoje države sam pa bo kot češki premier in predsednik evropskega sveta zaščitil načelo da za vse veljajo ista pravila na sarkozyjeve besede so se kritično odzvali tudi na slovaškem,neutral
sarkozy je z namenom da bi preprečili selitev avtomobilske proizvodnje napovedal sprejetje načrta podpore avtomobilski industriji del tega načrta naj bi bila zaveza proizvajalcev avtomobilov da ne bodo selili proizvodnje iz francije če damo denar avtomobilskemu podjetju to ne bo zato da bi izvedeli da bodo na češkem ali kje drugje odprli novo tovarno je dejal francoski predsednik,neutral
ob tem je obljubil sprejetje več ukrepov s katerimi bi v času gospodarske krize pomagali najšibkejšemu delu prebivalstva napovedal je tudi davčne olajšave v višini osmih milijard evrov za podjetja da se bodo lažje spopadla s krizo stoletja ,neutral
v združenju delavcev opozarjajo na logični in pravni nesmisel ko delodajalci dobijo subvencije za plače delavcem pa vseeno znižajo plače na ministrstvu pravijo da gre za zaščito delovnih mest in ne plač,negative
minister za delo družino in socialne zadeve ivan svetlik,neutral
v združenju svetov delavcev slovenskih podjetij zsdsp opozarjajo ministra za delo ivana svetlika da lahko trenutno na podlagi predpisanega obrazca za vlogo za dodelitev subvencije po tem zakonu brez dodatnega preverjanja s strani zavoda za zaposlovanje kandidirajo tudi delodajalci ki so iz naslova skrajšanja polnega delovnega časa že sorazmerno znižali in to večinoma celo povsem nezakonito tudi plače delavcem kar je seveda popoln logični in pravni nesmisel  tako nesprejemljivega načina uresničevanja zdspdč ki zagotovo utegne imeti v praksi katastrofalne posledice za pravice delavcev ni nihče pričakoval in ga je treba nemudoma preprečiti pravijo,negative
na zavodu za zaposlovanje so do  februarja letos prejeli  elektronskih vlog za subvencioniranje polnega delovnega časa ki se nanašajo na  delavcev,neutral
v tem primeru namreč v resnici ne gre za sofinanciranje plač za polni delovni čas čemur naj bi bile po določbi zakona subvencije dejansko namenjene ampak za subvencioniranje znižanih plač torej za še dodatno nagrajevanje in s tem tudi neposredno spodbujanje njihovega vsesplošnega zniževanja  tega se bodo namreč pod temi pogoji zagotovo začeli množično posluževati tudi delodajalci ki jim to zaradi ohranjanja delovnih mest v resnici ne bi bilo nujno še menijo v združenju,neutral
v gorenju so delavcem že znižali plače za  odstotkov zaprosili so za državne subvencije za skrajšanje delavnega časa sedaj pa delavce še pozivajo k sporazumni prekinitvi delovnega razmerja foto pop tv,negative
upravičenosti tega ukrepa namreč po ugotovitvah združenja nihče ne preverja prestrašene delavce pa je v tej krizi kajpak zlahka prepričati v njegovo nujnost svarijo v združenju,neutral
zakon je bil v prvi vrsti sprejet ravno zato da bi delodajalcem znižali stroške dela obenem pa ohranili nezmanjšan obseg pravic delavcev vključno z vplačilom nezmanjšanih prispevkov v pokojninsko blagajno še dodajajo,neutral
zato združenje poziva ministrstvo za delo k takojšnjemu ukrepanju za odpravo omenjenih anomalij pri uresničevanju zakona o delnem subvencioniranju polnega delovnega časa v praksi delodajalci ki so zaradi skrajšanja delovnega časa znižali tudi plače ne morejo dobiti subvencije pravijo v združenju,neutral
ministrstvo zakon ne posega v dogovore o plačah,neutral
na ministrstvu za delo odgovarjajo da je bil omenjen zakon pripravljen z namenom ohranjanja delovnih mest in da ne posega v dogovore o plačah prav z namenom nadzora nad izvajanjem zakona je kot pogoj za pridobitev subvencije ob nadaljnjem skrajšanju delovnega časa na manj kot  ur največ  ur na teden potreben tudi dogovor z reprezentativnim sindikatom pravijo dogovori glede plač pa tudi po novem ostajajo enaki kot so bili pred sprejetjem tega zakona še pravijo na ministrstvu za delo,neutral
preberite tudi o dogajanju v podjetju gorenje,neutral
liter najbolj prodajanega oktanskega bencina se bo podražil za   evra in bo stal   evra za liter dizelsko gorivo in kurlino olje se bosta rahlo pocenila,negative
bencin se bo podražil,negative
cene nekaterih naftnih derivatov se bodo s torkom ponovno zvišale cena za liter oktanskega bencina se bo zvišala za   evra na   evra liter oktanskega bencina se bo podražil za   evra na   evra dizelsko gorivo se bo pocenilo za   evra na   evra kurilno olje pa za   evra na   evra so sporočili iz petrola,negative
naftni trgovci cene goriv izračunavajo na vsakih  dni po modelu ki temelji na gibanju borznih kotacij cen naftnih derivatov na svetovnem trgu ter na gibanju tečaja dolarja,neutral
vse več je govoric da naj bi prvega moža petrola marka kryžanowskega predčasno zamenjali najprej bo na vrsti nadzorni svet nove nadzornike naj bi petrol dobil še ta mesec,neutral
finančni minister franc križanič je po pogovorih v franciji dejal da se po njegovem mnenju delavcem v slovenski podružnici renaulta ni treba bati za delovna mesta saj tovarna ostaja pomemben del renaulta,positive
v revozu bo proizvodnja delovala še naprej,positive
delavcem v slovenski podružnici francoskega renaulta se ni treba bati za delovna mesta je danes v bruslju dejal finančni minister franc križanič po zagotovilih odgovornih v franciji ostaja ta tovarna pomemben del renaulta je povedal in dodal da se lahko zgodi da bo morala slovenija ukrepati podobno kot francija v sektorju bele tehnike,positive
dejstvo je da avtomobilska industrija v franciji zaposluje približno deset odstotkov delovne sile torej je zelo pomemben sektor za francosko gospodarstvo zato je šla francoska vlada proizvajalca avtomobilov direktno kreditirati je minister pojasnil ukrepe francoske vlade ki so v eu naleteli na številne kritike,neutral
francoska vlada se je odločila za ugodne kredite obema večjima proizvajalcema avtomobilov to je posledica kreditnega krča zaradi katerega mora vlada direktno kreditirati proizvajalce zaradi padca povpraševanja in pričakovanja da bo povpraševanje v nadaljevanju naraščalo je danes pojasnil minister križanič,neutral
evropski trg avtomobilov je specifičen je sicer v veliki meri zasičen saj večina gospodinjstev avto ima a tako velik da že samo obnavljanje voznega parka zahteva več kot milijon novih vozil letno tako da bo povpraševanje v nadaljevanju precej večje od tega upada oziroma se bo to izravnalo je še razložil,neutral
ukrepi ki jih sprejemata francoska in nemška vlada poskušajo po njegovih besedah stimulirati zamenjavo voznega parka in tako skrajšati obdobje krča ki je nastal zaradi oteženega dostopa do kreditov in pozneje zaradi pesimizma potrošnikov ter prestavljanja načrtov družin za nakup avtomobila v poznejša obdobja,neutral
ni dvakrat za reči da bomo morali mi kje drugje izvesti podobne ukrepe če krediti ne bodo normalno stekli je dejal minister in med morebitnimi sektorji kjer bi bili takšni ukrepi pomembni izpostavil belo tehniko sicer pa je ponovno izrazil pričakovanje da se bodo kreditne dejavnosti sprostile,neutral
sod pri ocenjevanju vrednosti premoženja namenjenega za pokrivanje svojih obveznosti ni ravnala učinkovito je ugotovilo računsko sodišče iz soda pa pojasnjujejo da so nepravilnosti odpravili že leta ,neutral
računsko sodišče je ugotovilo nepravilnosti poslovanja soda in neuspešnost likvidacije družbe za svetovanje in upravljanje,neutral
tako ugotavljata novi revizijski poročili računskega sodišča katerih cilj je bil ugotoviti smotrnost poslovanja soda pri poravnavanju obveznosti med letoma  in  ter smotrnost ustavitve postopka likvidacije družbe za svetovanje in upravljanje dsu v letu ,neutral
slovenska odškodninska družba sod po ugotovitvah revizorjev pri ocenjevanju presežka oziroma primanjkljaja premoženja namenjenega za pokrivanje vseh nastalih in ocenjenih zakonskih obveznosti v prihodnjih letih ni ravnala učinkovito primanjkljaj premoženja je namreč v letu  ugotavljala na podlagi računovodskih izkazov ki niso bili sestavljeni v skladu s slovenskimi računovodskimi standardi,neutral
način izračunavanja presežka oziroma primanjkljaja v obdobju na katerega se nanaša revizija ni bil določen v predpisih ali internih aktih soda družba je način izračunavanja presežka oziroma primanjkljaja sredstev spreminjala ter dopolnjevala pri tem pa upoštevala nekatere predpostavke zaradi katerih po oceni revizorjev obstaja tveganje da ni bilo mogoče ugotoviti natančnih vrednosti vseh bodočih obveznosti medtem ko vrednost premoženja in prihodnji donosi niso bili pravilno ocenjeni,negative
ob tem računsko sodišče opozarja da je sod neustrezno izkazoval tudi poslovne dogodke ki so bili povezani s poplačevanjem obveznosti za račun države tako je bilo med letoma  in  nanjo neodplačno preneseno premoženje za pokrivanje zakonskih obveznosti v skupnem znesku   milijona evrov večinoma za vračanje vlaganj v javno telekomunikacijsko omrežje,negative
težko je oceniti vrednost presežka ali primanjkljaja,neutral
