text,sent
dušan semolič je opozoril na slabe življenjske razmere tujcev izven delovnega časa foto pop tv,negative
sekretarka za socialno področje ter varnost in zdravje pri delu lučka böhm je opozorila da se slovenija vse od leta 1991 izogiba pregledu nad številom poklicno obolelih ljudi kot je pojasnila odkrivanje bolezni financira delodajalec kateremu pa v večini primerov ni do razkrivanja slabosti v podjetju,neutral
podobno tudi v tujini,neutral
v svetu se letno sicer zgodi 270 milijonov poškodb pri delu ki zahtevajo najmanj tri dneve bolniške odsotnosti beležijo pa 160 milijonov bolezni ki so povezane z delom za posledicami pa letno umre več kot 2 milijona ljudi,negative
tveganje se razlikuje glede na gospodarsko dejavnost in družbene skupine podobno kot pri nas pa se tudi v svetu največ nesreč dogaja migrantskim delavcem,negative
v zadnjem trenutku si je ena od koalicijskih strank premislila začela trgovati in zato je bojan dremelj še vedno predsednik uprave telekoma,neutral
začetek prodaje delnic pozavarovalnice sava še ne bo saj ni dorečen razpon cene za delnico,neutral
začetka prodaje delnic pozavarovalnice sava ki naj bi se začela v soboto ne bo pozavarovalnica sava in sod ki je njen 99 87odstotni lastnik sta danes obelodanila da ponudba delnic javnosti ne bo potekala po prvotno predvidenem terminskem načrtu in da je prestavljena pogovori glede vsebine ponudbe namreč še potekajo,neutral
pogovori med sodom pozavarovalnico sava ter globalnim koordinatorjem in vodilnim organizatorjem ponudbe delnic javnosti unicredit ca ib se glede pomembnih elementov v zvezi s ponudbo delnic javnosti nadaljujejo so v skopem sporočilu za javnost zapisali v pozavarovalnici sava in v sodu kot so dodatno pojasnili v sodu namreč še niso dorečeni ključni elementi v zvezi s ponudbo med njimi razpon cene za delnico pozavarovalnice,neutral
po prvotnem načrtu naj bi se tako ponudba malim vlagateljem kot zbiranje naročil institucionalnih vlagateljev in tudi ponudba obstoječim delničarjem predvidoma začeli 26 aprila končali pa 6 8 oz 9 maja sta 11 aprila ob objavi namere za prvo javno ponudbo ipo delnic pozavarovalnice v drugem letošnjem četrtletju zapisali pozavarovalnica sava in sod,neutral
ob tem sta napovedala da bo razpon cene predvidoma objavljen pred začetkom ponudbe malim vlagateljem in pred začetkom zbiranja naročil v okviru ponudbe institucionalnim vlagateljem ker danes prospekt za javno prodajo delnic ni bil objavljen so mediji poročali da prodaje ne bo razlog za to pa naj bi bila razhajanja glede cene delnice pozavarovalnice sava,neutral
ponudba delnic naj bi potekala po modelu prve javne ponudbe in naj bi vsebovala delnice v sklopu povečanja kapitala pozavarovalnice in obstoječe delnice pozavarovalnice ki so v lasti soda slednji pri dokapitalizaciji ne namerava sodelovati po končani ponudbi pa naj bi obdržal najmanj 25 odstotkov plus eno delnico pozavarovalnice,neutral
slovenski žičničarji si ob koncu smučarske sezone manejo roke smučišča je obiskalo milijon in pol smučarjev,positive
na kaninu in krvavcu lahko najbolj navdušeni smučajo do konca prvomajskih praznikov,positive
čeprav na nekaterih slovenskih smučiščih naprave še vedno obratujejo in se najbolj navdušeni še vedno lahko spustijo po belih strminah pa žičničarji že ocenjujejo sezono po podatkih združenja slovenskih žičničarjev so na smučiščih do sredine aprila našteli 1 5 milijona smučarjev 66 odstotkov več kot v celotni lanski sezoni,positive
naprave sicer ob sončnem vikendu ki je zagotovo privabil še kar nekaj smučarjev še obratujejo na krvavcu in kaninu po prvomajskih praznikih pa bodo upravljavci gorskih turističnih centrov potegnili črto pod zimsko sezono in se začeli pripravljati na poletno,neutral
smučarski centri ki imajo sisteme za izdelavo kompaktnega snega so smučarsko sezono odprli že v novembru ostali pa so zaradi slabih snežnih razmer začeli z obratovanjem šele decembra nekateri pa celo v začetku januarja,neutral
tako velik obisk na slovenskih smučiščih je po lanski slabi sezoni več kot dobrodošel lani je bil obisk za polovico manjši kot leto poprej zadovoljni so bili le na našem najvišjem smučišču kaninu,neutral
v skladu s poročilom evropske komisije so cene avtomobilov padle v celotni eu ostaja najcenejša danska najdražja pa češka,positive
cene avtomobilov so v zadnjem letu v vseh državah članicah eu realno padle finska grčija in slovenija pa so države v območju evra kjer so avtomobili najcenejši pri cenah brez davka kaže danes razgrnjeno poročilo ki ga je predstavila evropska komisija v celotni eu pa ostaja najcenejša danska najdražja pa češka tudi izhaja iz poročila,positive
najvišja razlika v ceni pri dražjih avtomobilih pa je pri vw passatu in znaša dobrih 17 odstotkov sledijo peugeot 407 15 2 odstotka bmw 320d ter mercedes c,neutral
poročilo ugotavlja da so cene avtomobilov v novih članicah tudi sloveniji realno padle v zadnjem letu čeprav so se precej podražile druge stvari v sloveniji naj bi cene jeklenih konjičkov padle za 5 3 odstotka,positive
glede na najnižjo ceno brez davka je v območju evra na prvem mestu finska v celotni eu pa danska kjer so cene v povprečju nižje za 4 4 odstotka kot na finskem sledi estonija z 1 5 odstotka nižjimi cenami kot finska nemčija ostaja najdražja država v območju evra kar 27 modelov avtomobilov od analiziranih 87 je v nemčiji najdražjih v celotni eu pa je najdražja češka kjer so cene za več kot 10 odstotkov višje kot znaša povprečje eu ter skoraj za pet odstotkov višje kot v nemčiji,neutral
poročilo je podalo še primerjavo cen med najbolj prodajanimi avtomobili v nižjem srednjem in višjem rangu v območju evra v splošnem velja da so razlike višje v nižjem in srednjem razredu medtem ko so razlike pri najdražjih avtomobilih nekoliko manjše,neutral
pri petih najbolj prodajanih avtomobilih v nižjem razredu je najvišja razlika v ceni ta se izračuna kot razmerje med najvišjo in najnižjo ceno brez davka pri peugeotu 206 oziroma 207 in sicer 32 6 odstotka pri modelih renault clio ford fiesta fiat punto ter vw polo razlika znaša med 20 in 25 odstotki pri petih najbolj prodajanih avtomobilih v srednjem razredu je najvišja razlika v ceni ponovno pri peugeotu model 307 in sicer za kar 34 8 odstotka sledi ford focus s 27 4 odstotka ter vw golf s 24 3odstotno razliko v ceni pri renault meganu ter opel astri je razlika 17 oziroma 18odstotna,neutral
najvišja razlika v ceni pri dražjih avtomobilih pa je pri vw passatu in znaša dobrih 17 odstotkov sledijo peugeot 407 15 2 odstotka bmw 320d ter mercedes c 12 odstotkov ter audi a4 7 4 odstotka še izhaja iz poročila ki bo odslej objavljeno enkrat letno upoštevalo pa bo podatke na dan 1 januar,neutral
delavci v iskraemecu ne vedo kaj jih čaka podjetje so kupili egipčani ki bodo del proizvodnje selili v egipt,negative
pohištveno podjetje lipa bo po več kot 60ih letih šlo v likvidacijo tako se je odločil večinski lastnik vipa holding,negative
vlada je sprejela predlog rebalansa proračuna namesto primanjkljaja lahko pričakujemo okoli 70 mio evrov presežka,positive
minister za finance andrej bajuk,neutral
vlada je na današnji seji sprejela predlog rebalansa letošnjega državnega proračuna v katerem se načrtovani odhodki znižujejo za skoraj 50 milijonov evrov medtem ko se prihodki za dobrih 250 milijonov evrov povečujejo s tem bo proračun letos namesto 230 milijonov evrov primanjkljaja ustvaril blizu 70 milijonov evrov presežka,positive
s predlaganim rebalansom se bo letos v državno blagajno steklo 8 88 milijarde evrov prihodkov medtem ko naj bi odhodki znašali 8 82 milijarde evrov je na novinarski konferenci po seji vlade povedal minister za finance andrej bajuk proračunski presežek bo s tem znašal 69 4 milijona evrov,positive
izdatki se v primerjavi z zdaj predvidenimi zmanjšujejo za 49 7 milijona evrov in sicer  kot je spomnil bajuk  ne glede na 3 4odstotno zvišanje plač v javnem sektorju ki je posledica nepričakovane rasti inflacije v lanskem drugem polletju,neutral
varčevali bodo na praktično vseh ministrstvih in sicer predvsem pri investicijah in materialnih stroških najvišje prihranke so našli na ministrstvih za obrambo za 30 milijonov evrov ter promet za sedem milijonov evrov je povedal bajuk,neutral
novi načrtovani prihodki so za 250 1 milijona evrov višji od zdaj predvidenih kot je pojasnil finančni minister se bodo prilivi iz naslova davka od dohodkov pravnih oseb povečali za 162 milijonov evrov več denarja si vlada obeta tudi od trošarin ter davka na dodano vrednost,positive
atpv preverja lastništvo kolonela v primeru nepravilnosti lahko vpletene doleti kazenska ovadba in denarna kazen,neutral
borzna posrednica danijela rakovič,neutral
agencija za trg vrednostnih papirjev atvp preverja relevantne informacije v zvezi z dejanskim lastništvom podjetja kolonel ko bo pridobila vse potrebne informacije in ugotovila njihov pomen v postopkih bo v primeru ugotovljenih nepravilnosti ukrepala v skladu z zakonskimi pristojnostmi so sporočili iz atvp,neutral
kot je v sporočilu zapisal direktor agencije damjan žugelj atvp skladno z zakonom o trgu finančnih instrumentov podatkov o posameznih morebitnih postopkih nadzora ne more posredovati saj gre za zaupne podatke o izdajateljih vrednostnih papirjev osebah nad katerimi agencija opravlja nadzor in druge podatke o dejstvih in okoliščinah za katere agencija izve v zvezi z opravljanjem nalog in pristojnosti,neutral
če bi se izkazalo da je šlo za nepravilnosti lahko vpletene doletijo kazenske ovadbe in denarne kazni v skrajnem primeru če bi urad za varstvo konkurence izdal negativno odločbo v primeru prevzema laškega ta je sicer še v pripravi pa bi lahko varuh konkurence prevzemnikom celo naložil odprodajo pridobljenih delnic laškega,neutral
danes je v javnost prišla informacija da borzna posrednica danijela rakovič ni lastnica skrivnostnega podjetja kolonel ključnega podjetja v lastniški mreži pivovarne laško lastnik družbe je že skoraj dve leti podjetje atkaprima pod vodstvom in v solasti prvega moža pivovarne laško boška šrota kolonel je z 78odstotnim lastništvom v centru naložbe največji lastnik infond holdinga ta pa je največji lastnik pivovarne laško,neutral
nepravilnosti pri prevzemu laškega,negative
urad za varstvo konkurence je vedel za lastniške menjave v družbi kolonel saj je pridobil pogodbo o prenosu lastništva na podjetje atkaprima zato to za varuha konkurence ni novost je povedal prvi mož urada jani soršak kot je dejal pa gre lahko zaradi tega pri postopku prevzema pivovarne laško za potencialne nepravilnosti,negative
borzni trg po novem ne bo več razdeljen na borzno kotacijo in prosti trg delnice bodo razdeljene v podsegmente na podlagi njihove kakovosti,neutral
ljubljanska borza je v uradnem listu objavila nova pravila borze ki bodo stopila v veljavo 24 maja po novem bodo ukinili dosedanjo razdelitev organiziranega trga na borzno kotacijo in prosti trg,neutral
osnovna razdelitev borznega trga bo po novem razdeljena na trg delnic trg obveznic trg investicijskih kuponov trg delnic investicijskih družb in trg strukturiranih produktov delnice bodo razdeljene v posamezne podsegmente in sicer na podlagi njihove kakovosti,neutral
s spremembami v strukturi borznega trga želi borza prispevati k povečanju kakovosti informacij o borznem trgu ter prepoznavnosti posameznih segmentov trgovanja pri tem želijo slediti trendom razvoja na kapitalskih trgih in zagotavljajo primerljivost produktov in segmentov z evropskimi borzami,neutral
novo segmentacijo naj bi uvedi konec junija ko se bo spremenila tudi uradna tečajnica ljubljanske borze,neutral
katastrofa v mjanmaru je vplivala tudi na skokovito rast cen riža po svetu nasploh so cene hrane letos zaradi številnih naravnih nesreč skočile v nebo,negative
tdr metalurgija je odpustila vseh 152 delavcev predsednik sindikata upa da bodo delavci del odpravnine prejeli čim prej,negative
vsi zaposleni so ostali brez službe,negative
ruška družba tdr metalurgija je danes 100 delavcem ki so prišli v tovarno vročila delovne knjižice preostalih 52 delavcev ki so odpoved delovnega razmerja prejeli po pošti pa bo delovno knjižico prejelo čez nekaj dni je danes povedal predsednik podjetniškega sindikata ivan ramot,negative
ramot je tudi pojasnil da so odpoved delovnega razmerja prejeli pred 15 dnevi v naslednjih 30 dneh se je treba prijaviti na zavod za zaposlovanje v 60 dneh pa prijaviti tudi svoje terjatve v stečajno maso delavci tdr metalurgija so zadnjo plačo prejeli aprila oz dan pred uvedbo stečajnega postopka ki ga vodi dušan marin,negative
po ramotovih besedah bo marin nekaterim delavcem ponudil zaposlitev za določen čas zaradi potreb stečajnega postopka proizvodnja v podjetju pa ne poteka več od začetka tega leta ko je bila ugotovljena nelikvidnost poslovanja,negative
ramot tudi pričakuje da bodo delavci del odpravnine dobili čim prej saj naj bi holding slovenske elektrarne podjetju le vrnil okoli sedem milijonov evrov bančnih garancij,negative
na aprilskem protestnem zboru delavcev pa so predstavniki holdinga povedali da bančnih garancij ne morejo sprostiti ker je bilo iz opravljene revizije razvidno da tdr metalurgija ni opravila investicijskih in drugih obveznosti iz pogodb,negative
takrat so iz holdinga tudi sporočili da vidijo verjetnost poslovne in finančne sanacije ruške družbe v novem postopku prisilne poravnave s predložitvijo realnejših osnov glede višine in rokov poplačila upnikov ob realnejših elementih poslovnega načrta ki bi zagotavljal dolgoročno delovanje tdr metalurgije,negative
študentje fakultete za strojništvo so predelali osebni avto v dvosedežni športni avtomobil brez strehe,positive
projekt se je začel leta 2000 ko je podjetje peugeot slovenija študentom strojništva podarilo osebni avtomobil peugeot 406 ki je služil kot mehanska osnova gradnje novega prototipa,positive
študentje višjih letnikov fakultete za strojništvo so ob podpori priznanih slovenskih podjetij na področju avtomobilske industrije v minulih sedmih letih razdelali celoten razvojni postopek pretvorbe vozila peugeot 406 v različico roadster v seminarjih projektnih nalogah diplomskih seminarjih in diplomah so dokazali da obvladajo sodobno raziskovalnorazvojno tehnologijo in opremo številni so po diplomi začeli profesionalno pot v praksi s konkretnim in aktualnim inženirskim znanjem je dejal mentor projekta in predstojnik katedre za strojne elemente in razvojna vrednotenja na fakulteti za strojništvo v ljubljani matija fajdiga,positive
eden najbolj zanimivih delov avtomobila so žarometi ki imajo obliko levjih krempljev,positive
prav vsi ki smo bili aktivni v projektu smo spoznali da moramo za uspešen projekt delovati kot dobro uigran orkester kjer so vsi inštrumenti med seboj usklajeni če želimo da je skladba vrhunsko odigrana prepričan sem da se je v projektu student roadster oblikovala dobra ekipa ljudi ki so drzni se ne bojijo izzivov in delujejo kot homogena celota za dosego skupnih ciljev je ob predstavitvi projekta povedal vodja projekta uroš rosa,positive
med posebnostmi prototipnega vozila so na predstavitvi izpostavili tudi barvo ta je črna vendar se na soncu oz svetlobi spreminja v mavrično,positive
projekt student roadster so opazili tudi v fisiti svetovnem združenju na področju avtomobilske industrije ki je projekt student roadster izbral v nabor petih projektov odličnosti ki bodo predstavljeni na svetovnem kongresu fisita 2008 v münchnu,positive
notranjost student roadsterja,positive
za več informacij o projektu si lahko preberete na spletni strani wwwstudentroadstercom,positive
posebni davčni urad naj bi v družbi sct zaznal sistemske oz organizirane davčne utaje ddv,negative
missing trader podjetje je po pojasnilih davčne uprave rs durs eno iz skupine podjetij ki sodelujejo v izkoriščanju sistema obdavčitve z ddv v obliki ponavljajočih se nakupov in prodaj sistemske oz organizirane davčne utaje ddv pa se v strokovni terminologiji imenujejo davčni vrtiljaki oz missing trader utaje,negative
davčni inšpektorji so v postopku inšpekcijskega nadzora v podjetju sct za obdobje od začetka leta 2004 do konca leta 2006 odkrili poslovanje z več pravnimi osebami ki po dosedanjih ugotovitvah predstavljajo missing trader podjetja v sct so se na odločbo dursa pritožili ker postopek še ni zaključen pa ga ne komentirajo,negative
posebni davčni urad je v družbi sct opravil davčni inšpekcijski pregled za leta 2004 2005 in 2006 so potrdili v sct zoper odločbo dursa so vložili pritožbo ki so jo podkrepili z mnenjem stalnega sodnega izvedenca in inštituta za primerjalno pravo pri pravni fakulteti univerze v ljubljani ki sta pritrdila stališčem družbe sct ker postopek še ni zaključen ostalih stvari ne moremo komentirati so zapisali,neutral
inšpektorji so v sct po neuradnih a zanesljivih informacijah za omenjeno obdobje pregledali obračun davka od dobička oz od dohodka pravnih oseb ter davkov in prispevkov od plač in drugih osebnih prejemkov poslovanje z missing trader podjetji so zaznali za leto 2006 večinoma pa gre za podjetja ki jih je ustanovila družba sinergo pri tem se zdi inšpektorjem zanimivo da je ta družba ustanoviteljica tudi družbe glotis ter nekaj odvisnih družb zavezanca sct ibk sct ng sct novista sct primorska in drugih glotis je tudi večinska lastnica družbe delfi ki ima v lasti sct,neutral
kot so ugotovili davčni inšpektorji se večina računov s strani missing trader podjetij pojavlja pri izgradnji lastne investicije betonarne nekaj pa tudi pri izgradnji avtocest po okvirno zaključenem davčnem inšpekcijskem nadzoru za leti 2004 in 2006 znaša skupni znesek transakcij v poslovanju z navedenimi družbami približno 230 milijonov tolarjev in 71 milijonov tolarjev ddv,negative
kot danes poroča dnevnik ki se sklicuje na neuradne vire bo moral sct državi plačati za približno pet milijonov evrov zaostalih davčnih obveznosti,negative
pri pregledu poslovne dokumentacije so inšpektorji poleg tega ugotovili da velik strošek v omenjenih treh letih predstavljajo svetovalne storitve različnih podjetij izven slovenije ta so sct zaračunala svetovalne storitve ob sklicevanju na pogodbe v katerih pa ni določenega nobenega pogodbenega zneska sporni stroški svetovalnih storitev v omenjenih treh letih znašajo 1 9 milijarde tolarjev po mnenju inšpektorjev pa obstaja sum da so ti stroški fiktivni oz da gre za navidezne posle s ciljem odliva sredstev iz sct,negative
davčni inšpektorji so lani pregledali tudi podjetje delfi ki je zdaj 100odstotni lastnik družbe sct inšpektorji so ugotovili da je bila družba delfi ustanovljena leta 2004 in sicer izključno zaradi lastninjenja sct družba pa je delnice sct pridobivala da je najemala namenske kredite pri novi ljubljanski banki in jih je zavarovala z vpisom zastavne pravice na delnicah ki so bile odkupljene s temi krediti,negative
je možno kupiti nov avtomobil brez kredita lahko s škatlo cigaret in kavo manj na dan postanemo milijonarji strokovnjaki pravijo da je z disciplino možno vse,neutral
da je odgovor ekonomistov ki pomagajo ljudem splavati iz dolgov čeprav varčujete le v vrednosti ene kave dnevno kar znaša okoli 35 evrov na mesec in to počnete od 25 leta do 65 leta starosti se boste upokojili precej boljše volje kot drugi,neutral
50 let naprej me ne zanima,negative
mnogi se raje kot z daljno ukvarjajo z bližnjo prihodnostjo ne 40 let naprej le pet ali deset kaj storiti začne se z majhnimi koraki prvi pa je mesečni proračun najprej se denar zapravi na papirju šele nato sledi zapravljanje v trgovinah ko pride plača zapišite vse predvidene stroške za tekoči mesec če vam kaj ostane se varčevanje lahko začne pravi sanjin frlan ekonomist z reke,neutral
prvi korak do prve zmage je odplačilo prvega kredita nato denar ki ste ga vsak mesec namenili za odplačilo tega dolga namenite za odplačevanje drugega in tako vse dokler ne odpravite vseh dolgov,neutral
čeprav se sliši nemogoče je pot do novega avta brez kredita zelo enostavna vendar dolga kupite star avto ki si ga lahko privoščite obroke ki bi jih morali plačevati za kredit v primeru nakupa novega avtomobila pa shranjujte čez leto ali dve prodate avto ki medtem ni veliko izgubil na ceni in si privoščite boljšega vendar še vedno rabljenega sčasoma boste imeli vedno boljši avtomobil in to brez kredita,neutral
pokojnine sploh ne bom imel,negative
mnogi upokojenci se preživljajo z manj kot 400 evri na mesec ne sliši se preveč razveseljujoče kaj bo z mlajšo generacijo ki se bo upokojila čez 50 ali 60 let napovedi o pokojninah ki jih mogoče sploh ne bo niso obetavne kako bomo preživeli jesen življenja enostavno če uspoštevamo naslednji izračun,neutral
kako brez kave in cigaret postati milijonar,neutral
foto pop tv,neutral
če predpostavimo da kava stane 1 evro zavojček cigaret pa 2 2 evra je to skupaj 3 2 evra če damo ta znesek vsak dan na stran to znese 96 evrov na mesec in ne boste verjeli v enem letu privarčujemo 1152 evrov sedaj pa matematika če od 25 leta do 65 leta ta znesek dajemo samo v nogavico zberemo okroglih 46000 evrov naj pri tem velja opozorilo da v izračunu ni upoštevana inflacija predpostavili smo da bosta imela kava in zavojček cigaret isto ceno 40 let ker pa že otroci vedo da hranilnik nogavica in blazina niso najbolj donosni denar vlagamo drugam,neutral
naredili smo dva izračuna v prvem primeru smo kavo in cigarete po enem letu nesli na banko kjer so nam zagotovili 4odstotni letni donos po desetih letih smo privarčevali 14000 evrov po petindvajsetih skoraj 50000 evrov in po štiridesetih letih imamo v žepu 113635 evrov,neutral
v drugem primeru smo denar vlagali v sklade ker naj bi imel dostojen investicijski sklad okoli deset odstotni povprečni letni donos smo to predpostavko tudi upoštevali po desetih letih vlaganja po 1152 evrov to znese skoraj 20000 evrov po petindvajsetih okoli 123000 evrov po štiridesetih letih varčevanja pa okroglih 550000 evrov to pa sta le najenostavnejši rešitvi mnogi bi namreč vlagali neposredno v delnice kjer bi bili donosi lahko višji,neutral
natančen izračun varčevanja je prikazan v spodnji tabeli,neutral
ovadba zoper boška šrota je tudi uradno potrjena na celjsko tožilstvo ga je ovadila agencija za trg vrednostnih papirjev,negative
ovadbo so pod novim vodstvom agencije spisali rekordno hitro v vsega nekaj tednih a dokazi so po njihovem mnenju dovolj trdni prvega moža pivovarne laško boška šrota sumijo zlorabe notranjih informacij grozi mu do pet let zaporne kazni in odvzem nezakonito pridobljene lastnine,negative
zlorabil notranje informacije,negative
boško šrot,neutral
kazenske ovadbe zoper boška šrota po naših informacijah na celjskem tožilstvu še niso prejeli vprašanje je tudi ali se bodo z njo sploh ukvarjali v celju saj so se doslej celjski tožilci v vseh zadevah zoper brata šrot izločili zato je zelo verjetno da bodo tudi to ovadbo odstopili posebni skupini tožilcev za pregon organiziranega in gospodarskega kriminala v ljubljani,neutral
agencija za trg vrednostnih papirjev boška šrota obtožuje da malim delničarjem namerno ni razkril informacij s katerimi je kot predsednik uprave laške pivovarne razpolagal razkritje informacij o prevzemanju pivovarne prek poštnega nabiralnika je po njihovem vplivalo na ceno delnice mali delničarji pa so ostali tudi brez prevzemne premije laščani obtožb agencije ne želijo komentirati češ da o ovadbi ne vedo nič,negative
tožilstvo bo po vsej verjetnosti ugotavljalo ali ima šrot zaradi spornega lastninjenja veliko premoženjsko korist v tem primeru mu grozi pet let zapora in odvzem vse lastnine ki jo je pridobil nezakonito dokazi so trdni zagotavlja direktor agencije za trg vrednostnih papirjev damjan žugelj je pa kritičen do nekaterih institucij ki bi lahko po njegovem v boju proti gospodarskemu kriminalu storile več tu pogrešam vlogo banke slovenije ali pa urada za preprečevanje pranja denarja ki bi lahko tovrstne primere odkrila bistveno prej če dokazi ne bi bili dovolj trdni agencija zagotovo ne bi spisala takšne ovadbe je dejal,neutral
odzivi politike,neutral
najbolj odločen je gospodarski minister andrej vizjak skrajni čas je da so se stvari zganile pravi bojan šrot brat prvega moža pivovarne laško zadeve ni želel komentirati v njegovi ljudski stranki pa pravijo da se je težko izogniti občutku o velikih političnih motivih vplivanja na pristojne preiskovalne organe šef socialnih demokratov borut pahor pa je prepričan da se mora politika od takih preiskav distancirati,neutral
ponudnika delnic pozavarovalnice sava sta se odločila za podaljšanje postopka javne prodaje objava cene in razdelitev se je prestavila na 2 junij,neutral
pozavarovalnica sava in slovenska odškodninska družba bi moralidanes objaviti ceno za savino delnico a sta se ponudnika odločila zapodaljšanje postopka javne prodaje,neutral
agencija za trg vrednostnih papirjev bo predvidoma jutri odločal o podaljšanju postopka javne prodaje delnic pozavarovalnic save,neutral
o tem bo sicerpredvidoma jutri odločala agencija za trg vrednostnih papirjev če pabo soglašala z namero delničarjev se bo prodaja podaljšala postopekvpisovanja na listo dobro poučenih vlagateljev v sloveniji in zunaj njebo tako predvidoma potekal še od srede 28 maja do petka 30 maja medtem ko bo postopek sprejemanja naročil za nakup navadnih delnic sstrani malih vlagateljev v sloveniji potekal v sredo 28 maja in včetrtek 29 maja,neutral
končna objava cene in razdelitev delnic bopredvidoma opravljena po zaključku vpisa predvidoma 2 junija 2008 pokoncu vseh postopkov pa namerava pozavarovalnica sava zaprositi zasprejem delnic v borzno kotacijo ter za njihovo trgovanje naorganiziranem trgu ljubljanske borzeponudba vsebujedokapitalizacijske in obstoječe delnice pozavarovalnice sava ki so vlasti soda ta pri dokapitalizaciji ne bo sodeloval po izvedenempostopku javne prodaje pa bo obdržal 25 odstotkov plus eno delnico,neutral
viktor baraga je seznanil nadzorni svet petrola da matjaž gantar nepreklicno ni več član nadzornikov družbe,neutral
prvi mož kd groupa matjaž gantar je sicer že 15 maja podal pisno izjavo da nepreklicno odstopa s funkcije člana nadzornikov družbe petrol z njegovo odločitvijo je nadzorni svetna redni seji seznanil predsednik nadzornega sveta petrola viktor baraga,neutral
baraga je nadzorni svet obvestil o gantarjevem odstopu,neutral
ledan pred gantarjevim odstopom je nadzorni svet ocenil da predlog uvedbe enotirnega sistema upravljanja v družbi še nima zadostne podpore delničarjev zato so se nadzorniki takrat odločili da z dnevnega reda skupščine sklicane za 15 maj umaknejo točke ki predvidevajo uvedbo tega sistema,neutral
predlog za prehod na enotirno upravljanje družbe do katerega je prišlo na pobudo enega večjih delničarjev je sicer podpirala tudi uprava petrola gantar ki je v nadzornem svetu deloval kot predstavnik kapitala je funkcijo nadzornika s štiriletnim mandatnim obdobjem začel opravljati aprila2005,neutral
finančni minister bajuk naj bi delež v splošni plovbi sodu prodal za pičlih 600000 evrov čeprav naj bi bil vreden 24 mio evrov,negative
po novem bodo morali v črni gori poleg domačinov tudi turisti plačevati davek na okolje,negative
v črni gori bodo morali turisti plačevati davek za okolje,negative
v črni gori bodo morali turisti od 15 junija naprej plačati tudi davek za okolje s katerim želijo zaščititi črnogorsko naravo,negative
tako bo davek ki ga domačini že plačujejo sedaj obremenil tudi turiste ki ga bodo plačali ob vstopu v državo tovrstna vstopnica bo veljala leto dni stala bo pa od 10 evrov za osebne avtomobile pa vse do 150 evrov za avtobuse in tovornjake,negative
na črnogorskem ministrstvu za turizem menijo da se število turistov zaradi tega ne bo zmanjšalo upajo pa da se bo zmanjšalo število vozil ki bodo hrumela po njihovih cestah,neutral
v nekaterih delih črne gore ki jo je lani obiskalo približno milijon turistov davku nasprotujejo saj menijo da njihova država še ni postala ena vodilnih turističnih destinacij in bi davek lahko vplival na to da bo črno goro obiskalo manj turistov,negative
ker igor bavčar 300 mio evrov težkih kreditov s katerimi bi odkupil istrabenz ne more ustrezno zavarovati mu banke ne odobrijo posojila,negative
končna cena za delnico pozavarovalnice sava je 28 evrov vplačil vseh investitorjev za delnice je bilo za dobrih 213 milijonov evrov,neutral
pretiranega interesa za delnice pozavarovalnice sava ni bilo,negative
upravni odbor slovenske odškodninske družbe sod je na današnji seji soglašal da končna ponudbena cena za delnico pozavarovalnice sava znaša 28 evrov o končnih rezultatih javne prodaje delnic bosta vodstvi soda in pozavarovalnice spregovorila na popoldanski novinarski konferenci,neutral
upravni odbor soda je danes podal tudi soglasje h končni razdelitvi in dodelitvi alokaciji delnic v okviru ponudbe delnic pozavarovalnice sava javnosti so sporočili iz soda,neutral
že v petek pa so navedli da je bilo ponudb oziroma vplačil vseh investitorjev za delnice za dobrih 213 milijonov evrov od česar so mali vlagatelji vplačali približno 36 milijonov evrov glavnina ponudb institucionalnih investitorjev je bila slovenskih ponudbena cena za delnico je enaka za vse vlagatelje male dobro poučene in obstoječe delničarje,neutral
kot pišejo današnje finance bo po neuradnih podatkih država skupaj s sodom obdržala 35 odstotkov pozavarovalnice oziroma skupaj z državnimi skladi 40 odstotkov mali vlagatelji naj bi dobili okoli 14 odstotkov save re 46 odstotkov pa zasebni institucionalni vlagatelji večinoma slovenski menda so med njimi največ delnic vplačali skupina kd ilirika in hypo bank navaja časnik,neutral
gorivo je zopet dražje in zaradi vse dražjih naftnih derivatov so se nekateri domislili druge rešitve namesto dizla v svoj avtomobil točijo olje,negative
na bencinskih črpalkah je od polnoči zopet potrebno globlje poseči v žep 95oktanski bencin bo dražji za 3 cente in bo po novem stal 1 187 evra za liter dražji bo tudi 98oktanski bencin za katerega bo potrebno odšteti 1 198 evra za liter dizelsko gorivo se bo podražilo za 3 9 centa na 1 298 evra na liter kurilno olje pa za 3 3 centa liter bo veljal 0 957 evra,negative
po dveh zaporednih podražitvah pa se mnogi sprašujejo kaj storiti da ne bi zaradi goriva obubožali iz zaboka na hrvaškem prihaja odlična rešitev namesto da bi se odpravil na črpalko zoran gajdarov v svoj avtomobil toči olje iz cvrtnika prihranek je pravi ogromen,neutral
cene naftnih derivatov se dvigajo v nebo,negative
zoran gajdarov že od leta 2001 svoj 28 let star mercedes polni z oljem iz cvrtnika vendar ne gre za navadno olje gajdarov je povedal da je gorivo drago zato se je iz ekonomskih razlogov odločil za drugo rešitev ena plastenka olja iz cvrtnika in avtomobil je pripravljen za vožnjo pravi zelo je pomembno tudi to kaj se je v olju cvrlo najboljše je olje v katerem so se cvrli lignji pravi olje v katerem se je peklo meso ni dobro še doda,neutral
